image,dst_idx,dst_type,dst_lev,dmos_std,dmos,name,ahiq,ckdn,deepdc,dists,fsim,gmsd,lpips,mad,ms_ssim,nlpd,pieapp,psnr,psnry,ssim,stlpips,topiq_fr,vif,vsi,wadiqam_fr,ckdn_imagenet,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
couple,2,jpeg,5,0.053,0.724,couple.jpeg.5.png,0.23167555,0.6186065,0.35513574,0.31731188,0.85536534,0.18934157,0.47868824,169.168267216967,0.889836999073184,0.4235557,3.3221614,20.940865,23.604143,0.660858395953082,0.18221255,0.2774574,0.1903802,0.940258045624633,-0.103146076,0.030250309,16.045652,7.588716e-07,0.39867598,0.09490703
couple,3,jpeg 2000,1,0,0.002,couple.jpeg 2000.1.png,0.54993886,0.7033032,0.006130576,0.01837188,0.9982189,0.0032604735,0.0059103062,16.6324738445444,0.998332295973906,0.056130998,0.17623268,38.085087,41.27105,0.98448302357777,0.0019787145,0.9447327,0.8977032,0.999285459313309,0.012970096,0.984906,0.013340492,0.99998474,0.99558663,0.9840515
couple,3,jpeg 2000,2,0.061,0.073,couple.jpeg 2000.2.png,0.50748694,0.7038299,0.029032767,0.062359273,0.9899693,0.017706824,0.042769194,51.3419065598485,0.992108687723727,0.115500435,0.5792551,32.390907,34.838505,0.945257034964659,0.02188392,0.9308401,0.66143465,0.99577725424305,0.003372617,0.95812976,0.23857114,0.99965394,0.99145097,0.9775579
couple,3,jpeg 2000,3,0.082,0.386,couple.jpeg 2000.3.png,0.4492448,0.68997544,0.09821051,0.14282966,0.9651482,0.05737996,0.15813622,97.9139480542279,0.973654366737243,0.21124136,1.4767731,27.5356,29.416126,0.866870804356329,0.08194287,0.74529177,0.40992597,0.985098086199755,-0.026756445,0.7309772,2.0508873,0.5678947,0.9493807,0.89008456
couple,3,jpeg 2000,4,0.048,0.631,couple.jpeg 2000.4.png,0.3555185,0.6355444,0.21805,0.21180505,0.90833116,0.120299615,0.43061963,144.737043753789,0.922757106583795,0.35362315,2.959905,23.465057,24.954578,0.726931389596106,0.25414562,0.41473383,0.21780114,0.961248383589064,-0.080611505,0.41576692,11.780455,0.00024936468,0.63939327,0.4011509
couple,3,jpeg 2000,5,0.003,0.805,couple.jpeg 2000.5.png,0.19234277,0.36020178,0.36902452,0.28078747,0.80721885,0.19356835,0.7391316,182.400869576717,0.800484214724428,0.5385448,4.6956563,20.081497,21.439373,0.542018549586388,0.51484704,0.2624824,0.095473036,0.91941802949909,-0.12054205,0.0043863663,39.64455,1.5095496e-16,0.23936588,0.00624912
couple,4,fnoise,1,0.02,0.012,couple.fnoise.1.png,0.53641266,0.7003702,0.0022939444,0.013424933,0.99712455,0.004854725,0.008044848,17.1780527302055,0.99835625826614,0.058591954,0.2876566,38.127174,41.54557,0.993618405846621,0.0047294274,0.93188375,0.9044382,0.998700789886028,0.011656724,0.97833234,0.055137716,0.99997365,0.99569327,0.9828012
couple,4,fnoise,2,0.041,0.089,couple.fnoise.2.png,0.4972026,0.69094163,0.012456715,0.042749524,0.990538,0.015255996,0.026785191,46.7874513037123,0.994316317457682,0.109261975,0.5408539,32.330612,36.12869,0.979850936188984,0.020564144,0.8855873,0.7827281,0.995644105290019,0.0007720967,0.9305498,0.25577414,0.99982303,0.99410206,0.9730363
couple,4,fnoise,3,0.059,0.265,couple.fnoise.3.png,0.37946317,0.6699181,0.052950382,0.09491825,0.9722132,0.04081266,0.0775956,85.3311392911138,0.981462266622302,0.19859079,1.0171874,27.645826,30.920834,0.939908615200206,0.08191762,0.719611,0.6097848,0.986632707155982,-0.0213719,0.69785434,1.0614698,0.99327785,0.9828599,0.93025684
couple,4,fnoise,4,0.08,0.467,couple.fnoise.4.png,0.25833523,0.65000033,0.124318,0.15355706,0.9454439,0.070206314,0.1740657,119.480900913655,0.960288195782147,0.2898602,1.6634408,23.592274,27.578743,0.878854537990741,0.20653398,0.5001184,0.4714105,0.971551316247886,-0.04798131,0.46537662,3.087576,0.51285106,0.92529625,0.5818089
couple,4,fnoise,5,0.122,0.639,couple.fnoise.5.png,0.1439731,0.60040736,0.21949041,0.24215108,0.89966536,0.11263263,0.31183425,152.172599835126,0.917194978667136,0.4347372,2.572501,20.008276,23.007315,0.775581818299993,0.3966419,0.35702565,0.34879988,0.945810223862328,-0.08290646,0.124429576,7.2010155,0.49096522,0.668007,0.47547114
couple,5,blur,1,0.056,0.047,couple.blur.1.png,0.5374529,0.7046523,0.009512305,0.022681236,0.99780184,0.005711719,0.028008884,16.556155124593,0.99847312240339,0.046355244,0.48424998,37.85643,38.156525,0.988776989623568,0.022921748,0.9113909,0.87429214,0.999353140414077,0.004970683,0.969635,0.10443404,0.9948053,0.9923745,0.9775308
couple,5,blur,2,0.079,0.249,couple.blur.2.png,0.49659428,0.7013213,0.034280956,0.060404062,0.9914076,0.018665478,0.09911986,45.1180785192811,0.993943941353127,0.092618525,1.0293133,32.278374,32.538345,0.959291884076097,0.07798402,0.7944151,0.72024196,0.997387076477161,-0.014417829,0.8857786,0.6176005,0.5185411,0.977478,0.95521104
couple,5,blur,3,0.073,0.408,couple.blur.3.png,0.4041613,0.6685261,0.10068852,0.12349439,0.9664321,0.05343573,0.24894711,91.4370128949307,0.976469002035341,0.17557721,2.1782987,27.478214,27.713074,0.8764500927787,0.22205971,0.5515936,0.49036205,0.989023216791346,-0.06273634,0.5642173,3.713903,0.034184616,0.8341066,0.6739253
couple,5,blur,4,0.011,0.589,couple.blur.4.png,0.2532147,0.49767354,0.22324497,0.19648051,0.887148,0.12548155,0.45578706,146.65092710182,0.91805998169954,0.30796808,4.179024,23.4274,23.763386,0.714047641075969,0.46116465,0.3811013,0.26397893,0.960482282417495,-0.11363464,0.14285706,16.713009,2.646456e-10,0.49459615,0.074359395
couple,5,blur,5,0.018,0.785,couple.blur.5.png,0.022200463,0.24358685,0.41360885,0.30126405,0.73422194,0.21283625,0.6579986,192.5212730111,0.772373531680429,0.4898405,6.8936324,20.059261,20.56128,0.511298570663972,0.7095603,0.28152102,0.110728584,0.906321635841874,-0.13479759,0.00078716053,48.476086,9.064734e-15,0.14353833,0.0006682382
couple,6,contrast,1,0.045,0.097,couple.contrast.1.png,0.6055128,0.6643463,0.0028316379,0.014675796,0.99477655,0.0028962325,0.0056000818,26.8228997186563,0.993921237534674,0.064560324,0.79007226,30.009151,30.5987,0.984425966456306,0.011805285,0.8877421,0.93714404,0.998233650954997,0.0034733163,0.8542541,0.048653815,0.96383345,0.9840582,0.95397526
couple,6,contrast,2,0.026,0.21,couple.contrast.2.png,0.57203376,0.6106194,0.015676856,0.054688215,0.9696398,0.012690237,0.031301808,55.9340673996866,0.964187066494326,0.1552237,1.8420606,22.813051,23.398811,0.943652410471715,0.063705646,0.7537102,0.85291576,0.9895713641754,-0.02286662,0.37963957,0.45418346,0.5092309,0.8536368,0.62784153
couple,6,contrast,3,0.08,0.352,couple.contrast.3.png,0.38463885,0.43345743,0.0566141,0.14098305,0.87525994,0.049760263,0.11088866,87.8617841254816,0.850517277400482,0.32212698,3.6078112,17.356829,17.94442,0.830875922186022,0.2145116,0.53348815,0.6987869,0.956540071721943,-0.075577624,0.019430906,3.3374934,9.721472e-09,0.45042136,0.010324576
couple,6,contrast,4,0.108,0.417,couple.contrast.4.png,0.32438087,0.35941252,0.07675266,0.17344522,0.8266097,0.069852665,0.1475679,96.6325152480676,0.791206719745011,0.38594377,4.2514553,16.124113,16.711544,0.778700954578995,0.27933192,0.4740677,0.6396999,0.939261528027374,-0.091904886,0.0048673595,5.8128967,1.5406749e-11,0.30721375,0.0008712598
elk,1,noise,1,0.041,0.033,elk.noise.1.png,0.5328465,0.63172585,0.0025735497,0.008234501,0.9982913,0.0027133757,0.006246525,7.84080311796204,0.998367116381812,0.05552238,0.18543173,37.842255,41.340336,0.983544179485162,0.008445459,0.9368153,0.92299974,0.999308553451433,0.009795363,0.9692751,0.0125544695,0.9999993,0.9818382,0.94091666
elk,1,noise,2,0.019,0.065,elk.noise.2.png,0.4765421,0.6240525,0.013896942,0.035972893,0.99438345,0.008319665,0.029791705,30.5476642759258,0.994740531308507,0.1007187,0.34858543,32.486946,35.97484,0.948888401243408,0.047062755,0.894488,0.80775356,0.997717030040939,0.0051455772,0.9580727,0.07601263,0.9999938,0.9763253,0.9105974
elk,1,noise,3,0.1,0.172,elk.noise.3.png,0.386554,0.61058074,0.050546944,0.09401798,0.98428583,0.022616783,0.09731175,63.5913808622586,0.984993134990189,0.16963205,0.6098616,27.602112,31.10441,0.869100488171627,0.15214773,0.8144017,0.6449296,0.993445040941901,-0.006197101,0.90254295,0.3552258,0.9997328,0.96100456,0.79322535
elk,1,noise,4,0.13,0.237,elk.noise.4.png,0.28444728,0.584194,0.11427927,0.17195135,0.96427965,0.04739016,0.22035487,97.7679509333068,0.965423466812157,0.25491115,0.99406266,23.476791,26.966461,0.744916432544834,0.31428608,0.67181885,0.490988,0.983952813562453,-0.025359323,0.6901881,1.1286266,0.52946997,0.8450073,0.6411037
elk,1,noise,5,0.108,0.358,elk.noise.5.png,0.18174861,0.5451431,0.20470089,0.2536955,0.9325619,0.07979095,0.42560282,129.522561711227,0.93381448670289,0.3559043,1.5520419,19.908035,23.397081,0.598412558038125,0.49091923,0.52440447,0.36691344,0.968303197382226,-0.06455901,0.49946293,3.2447543,0.51320213,0.7232787,0.5118999
elk,2,jpeg,1,0.042,0.032,elk.jpeg.1.png,0.5340491,0.6393293,0.004243195,0.008419454,0.99974805,0.00012708934,0.004433928,8.34651384515203,0.999933355882524,0.015387071,0.08847967,38.700405,52.451786,0.999206690176605,0.0031885076,0.9340144,0.9973002,0.999561441426994,0.010300455,0.9693062,0.007026581,0.9999993,0.97739685,0.93238527
elk,2,jpeg,2,0.084,0.068,elk.jpeg.2.png,0.5279383,0.6424928,0.029361606,0.049111128,0.9965266,0.003962876,0.040579826,39.0036079069723,0.996442404655504,0.09006548,0.2822517,32.2866,35.470444,0.95863060696772,0.013955852,0.92871976,0.84402126,0.997492829664946,0.005560571,0.96104914,0.1114365,0.9999908,0.9596875,0.8914872
elk,2,jpeg,3,0.057,0.22,elk.jpeg.3.png,0.4827784,0.64761156,0.10298997,0.12585878,0.9761912,0.03381669,0.17407575,80.9528458208384,0.980394113353072,0.19586639,0.72993267,27.697186,29.486387,0.873579556261081,0.04852422,0.81690615,0.48850518,0.989602075479648,-0.017765328,0.8506389,1.0354724,0.971704,0.862823,0.63446873
elk,2,jpeg,4,0.116,0.55,elk.jpeg.4.png,0.29176578,0.6124389,0.29063588,0.27572006,0.89828,0.13498743,0.3978013,136.379463833007,0.917080896101451,0.36669445,1.6475794,23.39576,24.844091,0.703510438067225,0.20637196,0.3803696,0.22719096,0.961191471070581,-0.07799549,0.25510314,6.1539717,0.0050001936,0.37100777,0.1264736
elk,2,jpeg,5,0.039,0.71,elk.jpeg.5.png,0.21854451,0.566879,0.3715058,0.33737326,0.8282017,0.2016124,0.49651963,163.573061426614,0.863502002879838,0.46141118,2.373185,21.34166,23.146275,0.60853394085994,0.32667655,0.27121073,0.15649317,0.931568580724884,-0.10158968,0.044614576,13.601677,9.146183e-12,0.21040757,0.010032194
elk,3,jpeg 2000,1,0.043,0.027,elk.jpeg 2000.1.png,0.539524,0.63631,0.0042037964,0.013284683,0.998097,0.003119971,0.008849247,10.1355746195916,0.998120478082424,0.056592748,0.16027996,38.040012,41.414375,0.983355093032122,0.005051545,0.9378571,0.9072572,0.999227205195203,0.00923955,0.9706914,0.012631886,0.99999964,0.9825789,0.9397735
elk,3,jpeg 2000,2,0.023,0.074,elk.jpeg 2000.2.png,0.498746,0.64380497,0.0325585,0.05770892,0.9903066,0.016951777,0.07448374,43.3728389757275,0.991531976411402,0.11630394,0.45611584,32.352108,34.81899,0.941442510310044,0.041065224,0.92900175,0.6833613,0.996054179100936,-0.00026458042,0.9594999,0.20631933,0.9999912,0.9691288,0.915298
elk,3,jpeg 2000,3,0.036,0.245,elk.jpeg 2000.3.png,0.46157596,0.65019786,0.1251539,0.13073188,0.9599682,0.06028593,0.20371196,87.0634960954376,0.967309009819118,0.23235896,1.1047194,27.591106,28.777378,0.843407073048647,0.13966426,0.78700143,0.37489387,0.98481836304547,-0.026946327,0.7959881,1.753608,0.7860711,0.8736848,0.68837476
elk,3,jpeg 2000,4,0.1,0.546,elk.jpeg 2000.4.png,0.3133505,0.5740111,0.30358493,0.23384535,0.8830193,0.14247604,0.48156017,144.309143351406,0.882598632460993,0.41218638,2.5763948,23.430904,24.037003,0.635358369518909,0.42039537,0.3718707,0.15638858,0.956440255506609,-0.089007966,0.17911673,10.226238,4.0371647e-06,0.48656595,0.09367994
elk,3,jpeg 2000,5,0,0.811,elk.jpeg 2000.5.png,0.10187876,0.2843986,0.5233246,0.35507578,0.7183535,0.22917853,0.8060951,182.618680507637,0.671757214594901,0.64944816,4.9794264,19.987385,20.275152,0.408173140204273,0.6881325,0.2532377,0.039428577,0.905019103274377,-0.12250987,0.00015242175,37.08126,4.9923455e-16,0.09534086,3.370793e-05
elk,4,fnoise,1,0.038,0.046,elk.fnoise.1.png,0.5396853,0.6298444,0.0027006865,0.016796112,0.99689317,0.0044856607,0.014833854,12.2417267152639,0.998150654339776,0.05870248,0.37940523,37.86994,42.295193,0.993662903885213,0.012302456,0.91477734,0.9113543,0.99835533169998,0.0062991846,0.95774513,0.07290399,0.99999917,0.98016626,0.93047065
elk,4,fnoise,2,0.14,0.247,elk.fnoise.2.png,0.49541733,0.6192808,0.0150462985,0.045458317,0.9890557,0.016161686,0.047953445,41.9329678369503,0.992860916305244,0.11704149,0.52440846,32.475792,35.72127,0.978423169860747,0.049758792,0.8552734,0.7818756,0.994511231931761,-0.0032910702,0.8949398,0.3664737,0.9999968,0.97142214,0.8170075
elk,4,fnoise,3,0.02,0.371,elk.fnoise.3.png,0.39907193,0.5913663,0.05688131,0.10540974,0.9679196,0.03978583,0.13268143,77.9155452937601,0.978804476100084,0.19966781,0.9652963,27.452726,31.281235,0.940274951740352,0.16440448,0.62926334,0.6197664,0.981867982207271,-0.029512884,0.66407996,1.351493,0.99949956,0.8806249,0.59485257
elk,4,fnoise,4,0.088,0.484,elk.fnoise.4.png,0.30859467,0.554812,0.13222045,0.16761422,0.93267506,0.074649826,0.25072378,115.206959560029,0.949825930912108,0.31563827,1.1878805,23.43584,27.108595,0.871725399162093,0.3295117,0.4417985,0.46815324,0.961099740070099,-0.059610497,0.46342668,3.862219,0.5055579,0.65208995,0.4067285
elk,4,fnoise,5,0.079,0.645,elk.fnoise.5.png,0.23174353,0.4879538,0.22549915,0.23068047,0.88698894,0.11223032,0.37740144,143.65179595239,0.902468093930416,0.45061576,1.5796561,20.021748,22.991056,0.768115864023576,0.493991,0.33817095,0.3533373,0.932023056329642,-0.092142835,0.1991503,7.031965,0.21679123,0.47922316,0.14497107
elk,5,blur,1,0.044,0.044,elk.blur.1.png,0.5506762,0.6433987,0.008691788,0.018095016,0.99824476,0.0036618852,0.02613536,10.1796702360994,0.998412411567194,0.0455317,0.41100436,38.155983,38.626247,0.988142905300727,0.033693142,0.9113446,0.8850014,0.999402023503703,0.004626652,0.9506522,0.07336353,0.9997415,0.9732068,0.94153976
elk,5,blur,2,0.072,0.122,elk.blur.2.png,0.51630133,0.64748555,0.03420925,0.052282512,0.99303716,0.013208204,0.0945133,32.7435652468818,0.993717727047906,0.091452286,0.8723743,32.521057,32.934834,0.956328721458839,0.10466545,0.8491319,0.74050176,0.997557307909075,-0.009307662,0.8836714,0.37932947,0.7109938,0.9460288,0.92197806
elk,5,blur,3,0.078,0.247,elk.blur.3.png,0.42450935,0.63072044,0.10729319,0.10547125,0.972105,0.04346873,0.23223203,73.402838955272,0.975444543117484,0.17460582,1.8097396,27.697243,27.983883,0.864396560088265,0.2693705,0.6374542,0.51548165,0.989787266499581,-0.04552688,0.59227777,1.8231934,0.22772118,0.7578366,0.70538646
elk,5,blur,4,0.077,0.405,elk.blur.4.png,0.25490817,0.4755312,0.26274908,0.1848411,0.8861536,0.13061948,0.45247057,127.940960655129,0.902207171284916,0.32493773,3.777384,23.559296,23.701153,0.655320586803196,0.5292913,0.38870296,0.24876598,0.957425070234247,-0.09577958,0.16128924,9.026385,7.563368e-09,0.3888133,0.017962703
elk,5,blur,5,0.041,0.763,elk.blur.5.png,-0.06265255,0.28315285,0.5371932,0.36574084,0.65169966,0.25380254,0.745395,180.237485225726,0.665713162303442,0.5762777,6.7837334,20.09492,20.162067,0.40021264106096,0.834283,0.2726349,0.054227125,0.87575989099169,-0.123911135,3.4208508e-05,46.12376,7.233462e-15,0.056406807,5.5784244e-06
elk,6,contrast,1,0.04,0.076,elk.contrast.1.png,0.61817974,0.5972181,0.0034480095,0.013756275,0.9904383,0.0076483325,0.008096683,26.1306026048109,0.988837417761053,0.08596258,0.93273276,30.006487,30.337412,0.975367244939573,0.019625045,0.8601535,0.9150753,0.99694803549267,-0.00412907,0.82149905,0.066151634,0.9985703,0.96676004,0.9395591
elk,6,contrast,2,0.073,0.2,elk.contrast.2.png,0.6182168,0.4860381,0.019096375,0.055322826,0.94442564,0.024283621,0.04525939,56.8587001921232,0.933062990884722,0.20995967,2.2065027,22.887669,23.215275,0.909532784017746,0.09239212,0.68590003,0.79690534,0.982168111144014,-0.04020342,0.358003,0.6540155,0.513077,0.80842733,0.57177484
elk,6,contrast,3,0.127,0.399,elk.contrast.3.png,0.44435167,0.2633841,0.08659226,0.18280393,0.7570182,0.10145908,0.18829769,92.3332686505464,0.700226376072076,0.4665153,4.4647217,17.292875,17.618599,0.696990259357518,0.31332093,0.4560032,0.5484338,0.920063788496272,-0.09736641,0.016128732,6.9412556,1.6165765e-11,0.39340615,0.00015406664
family,1,noise,1,0.058,0.088,family.noise.1.png,0.46133295,0.6135721,0.038613975,0.08273542,0.9940903,0.005683503,0.022595562,49.5496853753979,0.993011217973452,0.07080533,0.32606986,38.084183,41.402134,0.9377273751165,0.020261887,0.929539,0.8977856,0.998799622437981,-0.0022016624,0.94001615,0.050155938,0.90429544,0.9410385,0.93080974
family,1,noise,2,0.085,0.15,family.noise.2.png,0.38965133,0.60846925,0.07474047,0.14355266,0.97888565,0.019099647,0.08726397,97.77435485902,0.976492601495542,0.12908298,0.7707413,32.47329,35.74362,0.806304995753846,0.09877019,0.8317241,0.7559293,0.99562114397258,-0.012378118,0.84833175,0.6293297,0.78684014,0.9234471,0.881686
family,1,noise,3,0.066,0.275,family.noise.3.png,0.30731866,0.5978805,0.12973213,0.20708162,0.9390146,0.051822104,0.21861576,143.087890028985,0.935044231540829,0.21388553,1.5676522,27.464005,30.688168,0.590740917869599,0.248395,0.66428906,0.5713808,0.98580738150371,-0.03791644,0.61519426,2.493866,0.51602477,0.8616822,0.61400175
family,1,noise,4,0.073,0.375,family.noise.4.png,0.22953974,0.57682776,0.19257134,0.25324553,0.8714951,0.10282927,0.37755346,175.412347195923,0.868929818750647,0.3084633,2.4164946,23.556566,26.757168,0.400168266898657,0.3973441,0.52883804,0.43174517,0.965749929180229,-0.06124419,0.47949058,5.3684897,0.5034776,0.5201124,0.47772434
family,1,noise,5,0.087,0.48,family.noise.5.png,0.13739382,0.5451323,0.27204043,0.30385333,0.7762925,0.16552162,0.5518867,202.807763513372,0.775567703175556,0.4159245,3.5302985,19.929605,23.13358,0.256476912102524,0.5265937,0.43292442,0.3166391,0.928482997516951,-0.07714642,0.35537174,9.066339,0.12243959,0.2571003,0.30332232
family,2,jpeg,1,0.023,0.022,family.jpeg.1.png,0.49221468,0.6189374,0.0075125694,0.01598233,0.9994736,0.00031897926,0.009557151,34.8525810065695,0.999872854442655,0.01630696,0.19809155,37.851738,54.450264,0.999082372610973,0.014856276,0.93800884,0.9953691,0.999568948415904,-0.0014331945,0.95112914,0.0117647145,0.9375356,0.9537696,0.946117
family,2,jpeg,2,0.059,0.134,family.jpeg.2.png,0.46418977,0.6111334,0.09356946,0.12429708,0.98996437,0.011019494,0.12376708,100.160640522921,0.988823645735618,0.09943413,0.64206123,32.368114,36.613117,0.918028918729583,0.052785628,0.88021547,0.6616083,0.997360059234496,-0.013977993,0.90880686,0.14858116,0.91065025,0.9502687,0.93254584
family,2,jpeg,3,0.102,0.647,family.jpeg.3.png,0.378556,0.5926077,0.23817319,0.26432312,0.9068553,0.10002419,0.40059358,207.965813445632,0.923766740801967,0.2322587,2.981996,27.09768,30.434528,0.780904134271567,0.20401299,0.33182308,0.24213983,0.983454220762373,-0.07143973,0.24330236,3.7766228,0.028259162,0.7102044,0.5233322
family,2,jpeg,4,0.045,0.762,family.jpeg.4.png,0.344585,0.5765148,0.28231156,0.29466563,0.8628817,0.14532457,0.48605448,230.532865167541,0.879353969159263,0.29594845,3.7302625,24.735943,28.118553,0.672163922788704,0.30351967,0.28742695,0.18388307,0.970242621172583,-0.09616846,0.08657231,8.270357,0.0007450943,0.41650772,0.32522303
family,2,jpeg,5,0.059,0.846,family.jpeg.5.png,0.27217245,0.5495063,0.34659946,0.33066165,0.8279496,0.19095686,0.55332255,252.323232476958,0.848972111941577,0.36789927,4.2154784,22.775118,25.789682,0.764751984317344,0.37808448,0.27155927,0.11434015,0.953532621110768,-0.13061701,0.03052279,13.515921,2.0747136e-07,0.38225988,0.18757252
family,3,jpeg 2000,1,0.047,0.044,family.jpeg 2000.1.png,0.46063644,0.616685,0.03836286,0.08308691,0.99310297,0.0073241587,0.09384115,55.5135501371629,0.99216338038629,0.0718627,0.41558528,38.034958,41.516068,0.950385216960729,0.031407118,0.924345,0.72732484,0.998509409726521,-0.0100776665,0.9501188,0.09698958,0.92759764,0.9485085,0.9242902
family,3,jpeg 2000,2,0.064,0.238,family.jpeg 2000.2.png,0.4244716,0.60145086,0.13361853,0.19570756,0.96391433,0.037613735,0.23631884,111.495586509829,0.974981301806432,0.13389513,1.1952808,32.388657,35.28091,0.87431760229956,0.117655605,0.6799659,0.3996033,0.995543703942994,-0.032840315,0.82043576,1.0500842,0.46209365,0.8792914,0.78051895
family,3,jpeg 2000,3,0.019,0.559,family.jpeg 2000.3.png,0.35106432,0.5169701,0.2768243,0.2786355,0.9005309,0.09603578,0.38508305,160.40850935399,0.945802015477226,0.22446099,2.80925,27.635006,30.021126,0.79580180820583,0.22381605,0.42820626,0.17148744,0.986265116416605,-0.060273167,0.35713804,5.5483513,0.0017377671,0.59610754,0.4444758
family,3,jpeg 2000,4,0.075,0.762,family.jpeg 2000.4.png,0.24253824,0.37088314,0.41502094,0.35329658,0.83516455,0.16363795,0.5387783,205.567730576025,0.886411380863583,0.3519358,5.3322763,23.570251,25.498602,0.715747475518854,0.3761918,0.31663227,0.057884302,0.970642423703934,-0.09546161,0.07996938,19.750282,2.9164944e-09,0.24371913,0.114408866
family,3,jpeg 2000,5,0,0.977,family.jpeg 2000.5.png,0.052030083,0.29304785,0.52839553,0.42475784,0.74437463,0.22452752,0.64222145,236.794721221476,0.762509101062413,0.5262289,6.7176,19.94688,21.781708,0.651488110629265,0.482427,0.29389834,0.016394261,0.94835098905182,-0.10484055,0.016232846,47.464172,1.1318553e-10,0.15512149,0.09606672
family,4,fnoise,1,0.061,0.17,family.fnoise.1.png,0.4550055,0.603517,0.03648764,0.075006664,0.98621166,0.011054843,0.037762098,57.0048554286352,0.988177174380589,0.08383497,0.40628263,38.036522,41.501778,0.960407102230419,0.017235741,0.88887304,0.8728987,0.997570481151955,-0.012201403,0.8930964,0.15471414,0.9140369,0.93781656,0.9274402
family,4,fnoise,2,0.018,0.272,family.fnoise.2.png,0.3684896,0.5817704,0.08846015,0.14535671,0.95900935,0.03447994,0.12535848,103.789213513929,0.9624475142294,0.15198866,1.0260983,32.516853,36.137344,0.88786169720273,0.08320389,0.71698886,0.73083895,0.991810707009613,-0.033496313,0.6068396,1.2748076,0.7758106,0.92925966,0.870444
family,4,fnoise,3,0.112,0.448,family.fnoise.3.png,0.29505637,0.55029243,0.1326927,0.20065796,0.90151066,0.088301025,0.27413616,147.152302112047,0.890992595930523,0.26478505,2.0499475,27.65291,30.292437,0.775818788809869,0.21405464,0.5119049,0.5585281,0.973193465461956,-0.06538716,0.3999642,5.359391,0.51527584,0.87411547,0.61371374
family,4,fnoise,4,0.139,0.569,family.fnoise.4.png,0.21675038,0.49881276,0.2354843,0.26536357,0.8059549,0.15787022,0.43374035,183.054369166505,0.777699553016642,0.395312,3.144485,23.442781,26.439363,0.611631338957056,0.3687142,0.39310122,0.4002063,0.935375122979499,-0.09687514,0.2772719,10.672653,0.08659031,0.39121044,0.39580232
family,4,fnoise,5,0.145,0.681,family.fnoise.5.png,0.0779963,0.46737483,0.3163272,0.31545043,0.6821545,0.22772643,0.60186636,211.272075796723,0.627661525463235,0.55883265,4.050765,20.035408,22.913942,0.427372470806392,0.52105254,0.3122516,0.28479803,0.877480669809318,-0.12865557,0.19275263,18.305233,8.685452e-06,0.23496993,0.17554922
family,5,blur,1,0.017,0.037,family.blur.1.png,0.4883693,0.617197,0.028251052,0.057243586,0.99754924,0.0055785216,0.039784897,35.0553467021315,0.997617690370706,0.040528588,0.42921686,38.079636,39.833557,0.978664189355626,0.018797444,0.92516774,0.82630366,0.999589672281741,-0.008503958,0.9369132,0.1352262,0.84776074,0.9339056,0.92127717
family,5,blur,2,0.078,0.149,family.blur.2.png,0.44853306,0.60884476,0.11349839,0.12832344,0.9886904,0.022868672,0.16942677,86.3827995937868,0.990650349092544,0.08489905,1.3384925,32.28977,33.933746,0.926632840329722,0.07861005,0.78180045,0.5993418,0.998109034959501,-0.02725714,0.8520457,0.90429723,0.47159,0.88787967,0.8301217
family,5,blur,3,0.063,0.262,family.blur.3.png,0.37297538,0.54724705,0.27042967,0.22719312,0.94819075,0.07878782,0.34448656,146.743606680448,0.970064692225374,0.16383426,3.4965255,27.57797,29.035769,0.844391408426676,0.2708668,0.5281712,0.27372882,0.991222100666518,-0.06721731,0.44547197,4.9541845,0.00013822259,0.49135292,0.31234336
family,5,blur,4,0.158,0.538,family.blur.4.png,0.23695207,0.4390121,0.4474033,0.34976405,0.84877163,0.16980876,0.47550735,211.132612999096,0.910396937599561,0.30985385,6.4808874,23.457638,24.797792,0.741099925971277,0.4250036,0.33319,0.080693565,0.974691227267372,-0.0868463,0.09893128,20.706411,1.453923e-08,0.17037812,0.096423134
family,5,blur,5,0.103,0.856,family.blur.5.png,0.010027468,0.35603642,0.5514307,0.51084363,0.7539629,0.23792188,0.56384265,237.014317259277,0.792169095993656,0.5005443,6.464811,20.09326,21.391972,0.632639025960904,0.48257837,0.28758875,0.015269914,0.956934779874395,-0.09012447,0.020473268,74.06637,1.0329338e-09,0.12096596,0.16737905
family,6,contrast,1,0.015,0.027,family.contrast.1.png,0.5121173,0.5940261,0.003522694,0.018340468,0.99317247,0.02264168,0.004685928,31.4113925354995,0.993928097697542,0.051197805,0.6568726,29.931698,31.280334,0.828136426659127,0.014625779,0.9060877,0.90399486,0.999070447556646,-0.008748875,0.92319685,0.053776573,0.87932366,0.9381656,0.91197336
family,6,contrast,2,0.068,0.145,family.contrast.2.png,0.48955557,0.5480861,0.023500264,0.08379859,0.9747491,0.057774216,0.025118329,53.4768222091086,0.971090969762552,0.122323416,1.8489743,22.890808,24.117546,0.758826966661703,0.06586011,0.8282472,0.7846549,0.99516186523087,-0.0340447,0.65040314,0.4456613,0.440441,0.8677123,0.7392531
family,6,contrast,3,0.051,0.28,family.contrast.3.png,0.4387209,0.43512836,0.0747695,0.1863879,0.9230449,0.09885358,0.12475421,83.0319594418978,0.890330266394832,0.25579464,3.6403801,17.332003,18.574406,0.678343020527658,0.2127052,0.61926264,0.56562364,0.980799320169656,-0.06977231,0.19661649,3.266421,0.00032462148,0.40665817,0.22135773
