imageName,refName,imageNumber,codec,targetBpp,realBpp,dmos,standDev,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
crop_05_00005_TE_1336x872_8bit_sRGB_006.png,00005_TE_1336x872.png,5,5,6,0.05994891,53.51559633,23.82552472,23.916552,0.885515428962877,0.973809423877379,0.9571777,0.28154787,1.9443579,0.16708727,0.4540446,0.1760158,-0.05346917,0.46859914,0.38121003,0.670526,0.967844114275853,0.21170747,0.09484597,154.852891129036,0.22472703,26.605541,0.120978564,0.98416664900935,5.39499,0.50006986,0.9050092,0.6944891
crop_05_00005_TE_1336x872_8bit_sRGB_012.png,00005_TE_1336x872.png,5,5,12,0.119877218,31.72477064,28.93591196,27.076725,0.941975202237776,0.989746103625159,0.98593134,0.44227952,1.1007109,0.09191132,0.69769317,0.12759292,-0.027735643,0.8004127,0.45997116,0.67026156,0.973363519091222,0.1178661,0.03819485,123.733090547078,0.14080098,30.371923,0.04674471,0.994194200847798,1.452802,0.98414975,0.9903323,0.8833984
crop_05_00005_TE_1336x872_8bit_sRGB_025.png,00005_TE_1336x872.png,5,5,25,0.248015437,21.1266055,24.24299253,30.189419,0.962345332831193,0.994262264938539,0.99402976,0.57208663,0.59951556,0.05836296,0.86962086,0.08380163,-0.013841968,0.91770977,0.49238965,0.6688768,0.982704759015341,0.05825728,0.017959924,95.7566129002976,0.09918006,33.30657,0.02567925,0.997650157342104,0.4057656,0.9996859,0.99438214,0.9214274
crop_05_00005_TE_1336x872_8bit_sRGB_050.png,00005_TE_1336x872.png,5,5,50,0.495989672,11.51926606,20.03705502,33.450382,0.97817589462956,0.996798709730971,0.9977434,0.7275834,0.28513068,0.034340993,0.94100773,0.04839939,-0.0050978605,0.9690815,0.51237136,0.6673453,0.994124141324858,0.025219917,0.0067025106,70.1177596449993,0.06516899,37.555897,0.011076041,0.99912408049526,0.08851788,0.99993634,0.99562067,0.93088514
crop_05_00006_TE_1544x1120_8bit_sRGB_006.png,00006_TE_1544x1120.png,6,5,6,0.05984456,65.13211009,28.16626546,21.410723,0.671534191273425,0.901332577063485,0.9136958,0.12710625,3.4380877,0.39216682,0.36226928,0.25740004,-0.08500199,0.116675384,0.30667195,0.6690696,0.962450154651185,0.33536273,0.14889827,138.864353418764,0.40866125,21.873764,0.3657569,0.975702402965687,8.789535,1.1380768e-06,0.4706291,0.07651867
crop_05_00006_TE_1544x1120_8bit_sRGB_025.png,00006_TE_1544x1120.png,6,5,25,0.249162657,39.33761468,24.6845745,26.132229,0.882718508153222,0.976886772116647,0.98424655,0.382585,1.0926056,0.20303512,0.66942745,0.15129966,-0.02920695,0.7101979,0.43901896,0.6470446,0.98344166681403,0.12779921,0.045095697,83.0236557967976,0.20682481,26.691114,0.10478887,0.995410454249546,1.3213608,0.9285832,0.9402075,0.80942047
crop_05_00006_TE_1544x1120_8bit_sRGB_050.png,00006_TE_1544x1120.png,6,5,50,0.49940322,21.35412844,22.96087431,29.84341,0.948627638173144,0.991521657781005,0.9948239,0.5938593,0.47650424,0.069714114,0.8670738,0.082993805,-0.00964444,0.9028133,0.48733687,0.63612586,0.988953033582719,0.049007416,0.017424408,52.2603098073371,0.12753345,30.823704,0.024761342,0.998400358288292,0.25287196,0.9999993,0.98684794,0.96076673
crop_05_00006_TE_1544x1120_8bit_sRGB_075.png,00006_TE_1544x1120.png,6,5,75,0.752123427,10,25.59938001,32.31651,0.9716790029279,0.995758824200353,0.9973465,0.72041696,0.3154646,0.031014673,0.9207475,0.050136387,-0.003867004,0.9321266,0.50782347,0.6353133,0.993136697492601,0.023230255,0.0086583905,36.4181695719221,0.091788046,33.850887,0.013892736,0.999133420505498,0.09508272,0.9999995,0.9887333,0.9674009
crop_05_00007_TE_1472x976_8bit_sRGB_006.png,00007_TE_1472x976.png,7,5,6,0.059749198,55.24954128,26.92476648,23.657665,0.714905715021042,0.912975045642314,0.9142019,0.17510508,2.0234592,0.36628127,0.3983361,0.24693394,-0.084877156,0.33729583,0.30337963,0.59311736,0.900080159929135,0.22934443,0.15115568,104.510183046618,0.33137214,24.470203,0.259695,0.977113915946235,11.436509,0.41944,0.60913783,0.2937445
crop_05_00007_TE_1472x976_8bit_sRGB_025.png,00007_TE_1472x976.png,7,5,25,0.250183758,31.13944954,26.04232976,30.022724,0.886145932405148,0.980391282359751,0.98558563,0.45502785,0.78829706,0.20548488,0.70395225,0.16972488,-0.024178844,0.91611373,0.41991195,0.66421133,0.983979891661171,0.11410779,0.035151757,46.8645445679019,0.14647897,30.961643,0.12338339,0.995996227171393,1.5895342,0.98029286,0.9714831,0.8749621
crop_05_00007_TE_1472x976_8bit_sRGB_050.png,00007_TE_1472x976.png,7,5,50,0.500395358,14.32293578,25.07086336,33.58257,0.929643409312336,0.990478938342148,0.9950765,0.6562863,0.30161265,0.111920044,0.8346206,0.1172449,-0.007032739,0.97744054,0.46338874,0.6598614,0.994403900679495,0.060770035,0.012030726,27.5527218362683,0.10065697,34.710205,0.050401606,0.998492561854097,0.46271178,0.9986707,0.98870057,0.95016783
crop_05_00007_TE_1472x976_8bit_sRGB_075.png,00007_TE_1472x976.png,7,5,75,0.752277486,9.380733945,21.7356743,34.3319,0.942335470262881,0.993111618196192,0.9966694,0.7507666,0.20473576,0.07896734,0.86738557,0.10666454,-2.5370255e-05,0.9738385,0.47562018,0.65238506,0.996590513462988,0.049824715,0.006128096,23.2954978305462,0.08537768,35.753113,0.02255721,0.998894951137221,0.32238504,0.99852556,0.9871999,0.95483357
crop_05_00009_TE_1976x1312_8bit_sRGB_012.png,00009_TE_1976x1312.png,9,5,12,0.120198479,62.42385321,30.74335283,19.216097,0.590027567802971,0.885889484074089,0.93799496,0.16704842,2.8244183,0.5433221,0.36550027,0.257636,-0.10188477,0.16865234,0.31550902,0.6717543,0.982190684419072,0.29743928,0.15486708,151.421993088664,0.41775545,20.020742,0.4294377,0.970712004046806,13.964745,0.00069913623,0.50560886,0.23181249
crop_05_00009_TE_1976x1312_8bit_sRGB_050.png,00009_TE_1976x1312.png,9,5,50,0.496605609,39.47798165,26.52764996,22.951763,0.807463456813942,0.963679291050909,0.9825372,0.38754553,1.2374177,0.23910266,0.62627524,0.15143412,-0.037851937,0.665964,0.46824193,0.63185424,0.997217232668701,0.11253595,0.075113736,96.1230744953771,0.24233717,24.097492,0.12856637,0.99071130977809,2.6491692,0.8496101,0.9112668,0.84282315
crop_05_00009_TE_1976x1312_8bit_sRGB_075.png,00009_TE_1976x1312.png,9,5,75,0.749358151,36.4266055,21.54728379,23.559803,0.855262860369376,0.97578518518362,0.9874769,0.4659478,1.1128283,0.19987014,0.6944868,0.1351586,-0.022361271,0.7317577,0.5197312,0.62915766,0.998753081441013,0.08966625,0.059212454,87.0684724230637,0.20455435,25.092102,0.07050172,0.992482798641896,1.7823124,0.997552,0.93865937,0.8880338
crop_05_00009_TE_1976x1312_8bit_sRGB_100.png,00009_TE_1976x1312.png,9,5,100,1.002715513,28.33486239,23.45375061,25.115318,0.90036649228145,0.985128261438946,0.99199826,0.5582177,0.80054563,0.12528655,0.78277105,0.10594505,-0.01146878,0.84648705,0.54837006,0.6217409,0.99934407312037,0.061600983,0.04112899,72.5487096995011,0.16413513,27.090204,0.045878988,0.994909644312985,0.98538756,0.9993431,0.9535138,0.917784
crop_05_00010_TE_2000x1128_8bit_sRGB_006.png,00010_TE_2000x1128.png,10,5,6,0.060042553,57.77706422,26.45754305,26.857147,0.793475481450151,0.940599419031885,0.9553534,0.21576752,2.186732,0.36603445,0.43440285,0.21923745,-0.0694476,0.39655003,0.32168728,0.6825306,0.969004765037933,0.26996595,0.09425576,118.1579568507,0.2436988,27.852852,0.26177654,0.989244839599956,6.5724487,0.24952927,0.84030455,0.42660478
crop_05_00010_TE_2000x1128_8bit_sRGB_012.png,00010_TE_2000x1128.png,10,5,12,0.119808511,45.52018349,26.2722122,29.180079,0.848867219681466,0.96690514965248,0.9806308,0.3417908,1.3900769,0.28290555,0.57436043,0.16510016,-0.043465085,0.68267834,0.4012921,0.6905583,0.987991423676081,0.17567939,0.055149537,90.682685364335,0.18156525,30.186295,0.17158663,0.99517922026376,2.5958202,0.715891,0.9693382,0.7643874
crop_05_00010_TE_2000x1128_8bit_sRGB_025.png,00010_TE_2000x1128.png,10,5,25,0.250404255,34.71559633,21.86254463,31.62954,0.895430738498797,0.981495849775417,0.992297,0.5041158,0.9018313,0.1915071,0.74845475,0.12358397,-0.023397144,0.8478517,0.46388742,0.68318385,0.994330078869727,0.11302078,0.0313935,65.6883027870861,0.13255723,32.610775,0.0967219,0.997951316265705,1.1052247,0.99952114,0.985933,0.9003955
crop_05_00010_TE_2000x1128_8bit_sRGB_050.png,00010_TE_2000x1128.png,10,5,50,0.501212766,16.15504587,20.91935361,34.52412,0.937619473654311,0.990731093813877,0.99718904,0.7055278,0.488763,0.08535452,0.90997475,0.06677586,-0.005123047,0.93866426,0.53688043,0.67593205,0.99757033379994,0.05090922,0.0150347715,40.2369526390482,0.0930876,35.935257,0.032737743,0.999158404770683,0.24463642,0.9999219,0.9904884,0.93961126
crop_05_00011_TE_1744x1160_8bit_sRGB_012.png,00011_TE_1744x1160.png,11,5,12,0.119712907,55.55412844,22.89573308,23.164665,0.730884317373255,0.936455245345307,0.9547297,0.22140235,2.1197438,0.37291488,0.48362267,0.24431491,-0.088885404,0.5204313,0.35017854,0.7248543,0.992852382420743,0.25929064,0.110144675,106.048778618012,0.34087366,24.414246,0.30779868,0.980078336553844,7.246931,0.48867267,0.9217012,0.56193924
crop_05_00011_TE_1744x1160_8bit_sRGB_050.png,00011_TE_1744x1160.png,11,5,50,0.50060503,22.20366972,24.40966468,28.31462,0.913606223008858,0.988249715676031,0.9939306,0.53345567,0.7515989,0.15479389,0.86935395,0.12098247,-0.004908607,0.89973384,0.49041578,0.6914519,0.999400228841092,0.08348292,0.020857919,34.8195705317553,0.16200094,30.143137,0.11108957,0.996708790251817,0.7920317,0.9659946,0.99244726,0.93928826
crop_05_00011_TE_1744x1160_8bit_sRGB_075.png,00011_TE_1744x1160.png,11,5,75,0.748793894,15.43853211,25.0785588,29.217852,0.937157384836781,0.992241315137541,0.9961873,0.6220251,0.556127,0.12179414,0.90682083,0.10442823,0.004653492,0.93657726,0.52282983,0.68939656,0.99970658336635,0.061639965,0.011349225,23.8350700991739,0.13587472,31.304243,0.061563276,0.998077461167543,0.50995237,0.9938048,0.9909003,0.95145774
crop_05_00011_TE_1744x1160_8bit_sRGB_100.png,00011_TE_1744x1160.png,11,5,100,0.999046979,12.26880734,22.91269708,30.781324,0.954215133794708,0.994841326433071,0.99773645,0.71775836,0.40700045,0.072606415,0.9357695,0.07324278,0.011553062,0.9642112,0.5362968,0.6852652,0.999855729000044,0.04007435,0.0067954897,10.5791629545313,0.11122372,33.02028,0.041902028,0.998819140919922,0.23187245,0.9993812,0.99488837,0.9685245
crop_05_00012_TE_1512x2016_8bit_sRGB_006.png,00012_TE_1512x2016.png,12,5,6,0.066896049,66.56146789,20.40665438,26.109476,0.532524572640526,0.822184955762242,0.90866435,0.057337288,3.5216115,0.6049681,0.3830451,0.25772864,-0.11180736,0.103830546,0.17517991,0.6270918,0.86255548589565,0.3720551,0.18027912,94.8535991916203,0.33359703,26.87977,0.5167706,0.977206293314652,13.333935,0.01306196,0.4596223,0.13190435
crop_05_00012_TE_1512x2016_8bit_sRGB_025.png,00012_TE_1512x2016.png,12,5,25,0.250918577,28.01192661,22.68615034,29.43489,0.741398882161078,0.946213367904319,0.9805172,0.30645865,1.2345314,0.35176745,0.73893255,0.14302588,-0.050457515,0.8023665,0.45475203,0.6509482,0.964730452551142,0.14818668,0.04224728,59.3654525895353,0.20989582,30.153656,0.27177477,0.995258045648736,2.093552,0.9269145,0.9157763,0.922935
crop_05_00012_TE_1512x2016_8bit_sRGB_050.png,00012_TE_1512x2016.png,12,5,50,0.50276623,8.17706422,20.7974797,31.26588,0.832227403812875,0.971328474665831,0.9914928,0.494469,0.65499735,0.20877935,0.88156617,0.108454525,-0.019983087,0.92190284,0.52068716,0.6432983,0.985965087667801,0.10049826,0.015742214,40.4498045730373,0.15899312,32.184547,0.106145516,0.997602667598532,0.63532764,0.99772316,0.9623388,0.98128015
crop_05_00012_TE_1512x2016_8bit_sRGB_075.png,00012_TE_1512x2016.png,12,5,75,0.756975939,6.741284404,22.2146584,32.277096,0.86866105895906,0.979555994726382,0.9949373,0.60717016,0.5026495,0.16589248,0.92516524,0.09623778,-0.011635525,0.9450722,0.57930326,0.6423791,0.992963413157253,0.08050364,0.007279597,31.0615676377422,0.13407663,33.34617,0.056874663,0.998545423678206,0.38265103,0.99881893,0.97220355,0.9866578
crop_06_00002_TE_2144x1424_8bit_sRGB_006.png,00002_TE_2144x1424.png,2,6,6,0.147044797,37.89266055,22.2044326,26.878532,0.859022708731109,0.97293577765197,0.9765625,0.31088966,1.1806734,0.29913077,0.6763479,0.1469065,-0.041983895,0.81581384,0.4382639,0.6525555,0.983261209581973,0.12104702,0.06056796,109.516325888936,0.19723338,27.327585,0.1804975,0.994565798560278,2.1306918,0.5494953,0.97508746,0.8583611
crop_06_00002_TE_2144x1424_8bit_sRGB_025.png,00002_TE_2144x1424.png,2,6,25,0.346357224,18.68256881,25.29498207,29.839954,0.902067285152096,0.986107595917876,0.99050605,0.44599584,0.8346753,0.21387663,0.87156624,0.100031376,-0.018603569,0.9569443,0.4859979,0.6355135,0.994077921498937,0.06819379,0.03262055,78.3419176557488,0.14220011,30.202427,0.09800622,0.997832739691911,0.6962942,0.99727196,0.9875516,0.9329663
crop_06_00002_TE_2144x1424_8bit_sRGB_075.png,00002_TE_2144x1424.png,2,6,75,0.660424178,8.834862385,24.14052277,32.306156,0.929554903164984,0.992775601877935,0.9958957,0.5900994,0.48149592,0.12471636,0.9296492,0.06513488,-0.004278769,0.97400427,0.5000099,0.63245535,0.998228418750402,0.03678137,0.016362619,50.3884960882342,0.10694959,32.75296,0.039049324,0.999050952818046,0.23991752,0.999498,0.9891354,0.93947625
crop_06_00005_TE_1336x872_8bit_sRGB_006.png,00005_TE_1336x872.png,5,6,6,0.073387628,32.96146789,29.32278729,27.210634,0.932930949922585,0.985993169693792,0.98059976,0.37249324,0.9804294,0.08092074,0.6605248,0.12489343,-0.028752647,0.84777087,0.4431296,0.67353535,0.974521624243798,0.09216964,0.058179658,121.396792366394,0.17369917,28.457321,0.048512444,0.993511405704861,1.6547642,0.9886873,0.9922638,0.91781825
crop_06_00005_TE_1336x872_8bit_sRGB_025.png,00005_TE_1336x872.png,5,6,25,0.134709938,15.90183486,25.87933178,30.276382,0.960308967366599,0.99287467947869,0.9926468,0.4983284,0.58111715,0.048226476,0.87020296,0.07583147,-0.01563166,0.95854986,0.487367,0.67136,0.986748126426069,0.044178545,0.026888993,92.2779283726383,0.118045054,31.445175,0.018795634,0.99759078694498,0.46724954,0.9997985,0.9954581,0.9299602
crop_06_00005_TE_1336x872_8bit_sRGB_075.png,00005_TE_1336x872.png,5,6,75,0.269083393,8.005504587,21.86712515,32.73316,0.97352470184648,0.995949859300558,0.9968717,0.620442,0.3431393,0.028180655,0.9329421,0.048449993,-0.0071659377,0.9754946,0.5126881,0.669988,0.995958497466445,0.02272278,0.011640935,70.7119328439431,0.08551322,33.828064,0.0072799446,0.999006164573463,0.14822912,0.99991167,0.99557567,0.93596804
crop_06_00006_TE_1544x1120_8bit_sRGB_006.png,00006_TE_1544x1120.png,6,6,6,0.128835122,41.88807339,27.23681307,24.163414,0.826860756250099,0.959968134873857,0.9685901,0.26554757,1.2597519,0.23118496,0.60184133,0.15880305,-0.04262151,0.6535272,0.43413243,0.6572095,0.986889088298283,0.1719898,0.077304974,108.77039738733,0.28906327,24.149754,0.1832231,0.992163959796048,1.784389,0.5117031,0.91954255,0.7510474
crop_06_00006_TE_1544x1120_8bit_sRGB_025.png,00006_TE_1544x1120.png,6,6,25,0.260052739,27.59449541,23.83376617,26.436817,0.895802585656087,0.977917556611019,0.9871804,0.3940591,0.7607095,0.12832418,0.80884,0.09915173,-0.024487818,0.85590553,0.48412415,0.64519227,0.991366754533451,0.07488477,0.042826712,82.8095925095113,0.20522153,26.421696,0.07298952,0.996716703096346,0.59719974,0.99850744,0.966962,0.92155504
crop_06_00006_TE_1544x1120_8bit_sRGB_075.png,00006_TE_1544x1120.png,6,6,75,0.433923945,17.47706422,26.70975368,27.891602,0.928286699362621,0.985355636769131,0.9934278,0.5045153,0.4949054,0.07903257,0.8914889,0.066521525,-0.011960707,0.9106047,0.5045048,0.6402038,0.992533743264218,0.04404956,0.026545024,66.6173055829262,0.1628409,27.833261,0.032886244,0.998391250502513,0.26819053,0.9999536,0.9790558,0.9540152
crop_06_00007_TE_1472x976_8bit_sRGB_006.png,00007_TE_1472x976.png,7,6,6,0.099413088,31.81834862,23.4131899,27.899008,0.859289139418399,0.973148932581024,0.97301507,0.37745538,0.9891147,0.18716559,0.67124087,0.1967076,-0.04172368,0.9425578,0.4010848,0.65562105,0.981415350353583,0.17271954,0.056729987,62.3463091049267,0.1878713,28.549871,0.1712509,0.993160946208201,1.6168835,0.51235753,0.9611585,0.8416477
crop_06_00007_TE_1472x976_8bit_sRGB_025.png,00007_TE_1472x976.png,7,6,25,0.194822479,14.61009174,25.55689442,30.705118,0.902923192563476,0.985847845550742,0.9885676,0.5200915,0.4893018,0.1263867,0.80888397,0.15191698,-0.018223125,0.9804402,0.45018616,0.66159564,0.991958084507262,0.13580656,0.027897859,43.3994200205026,0.1361217,31.113098,0.093679324,0.997476671193733,0.65410185,0.9581383,0.9864162,0.928553
crop_06_00007_TE_1472x976_8bit_sRGB_075.png,00007_TE_1472x976.png,7,6,75,0.420599831,3.77706422,23.46465088,33.501434,0.934880592767223,0.992074735175343,0.9954726,0.67953473,0.23112331,0.06601219,0.8989101,0.117945135,-0.004143327,0.98408496,0.47388324,0.66023344,0.996643265608713,0.094071925,0.010289852,26.1282359861777,0.09994249,33.900066,0.033616476,0.998969968767199,0.2368802,0.99874085,0.98984003,0.95276314
crop_06_00009_TE_1976x1312_8bit_sRGB_006.png,00009_TE_1976x1312.png,9,6,6,0.216065345,47.30917431,25.84921535,20.675453,0.722082504425952,0.934900277560658,0.9651094,0.257426,1.4676918,0.3303684,0.56625015,0.17024535,-0.05893338,0.6104239,0.44177228,0.6479288,0.993175050207832,0.17231733,0.11165193,118.633923323046,0.34563407,21.157936,0.19312844,0.986408744628486,3.8282616,0.5095525,0.8625563,0.77656937
crop_06_00009_TE_1976x1312_8bit_sRGB_025.png,00009_TE_1976x1312.png,9,6,25,0.429486151,26.76146789,26.49179866,22.56257,0.816025838413809,0.961987683629182,0.9848382,0.37851366,0.8407812,0.16745758,0.76528865,0.10644227,-0.02781421,0.86241436,0.5276898,0.62232596,0.997905315536157,0.08378011,0.08258859,87.8586603777293,0.26056215,23.041962,0.07531332,0.994086077254738,1.2077334,0.9972103,0.9569305,0.90878177
crop_06_00009_TE_1976x1312_8bit_sRGB_075.png,00009_TE_1976x1312.png,9,6,75,0.735758986,15.21559633,26.25822431,23.78063,0.859712345717948,0.972804206060497,0.9930439,0.4891152,0.55772763,0.11090237,0.8347077,0.07310665,-0.01357509,0.94492185,0.5630422,0.61592704,0.999210411762341,0.043821335,0.06738111,67.9471881674831,0.21681938,24.23981,0.03534708,0.99687146359865,0.5552404,0.9994149,0.96302253,0.92307234
crop_06_00010_TE_2000x1128_8bit_sRGB_006.png,00010_TE_2000x1128.png,10,6,6,0.09543617,40.01834862,22.96885472,28.554016,0.84886081582588,0.966530991955619,0.97783095,0.3208213,1.3311701,0.26355046,0.59715164,0.15256816,-0.040526573,0.72007775,0.41287223,0.68620056,0.9869066861939,0.16461569,0.060916215,95.9141662908805,0.1988137,28.992344,0.17478132,0.994722449336708,2.139003,0.56131345,0.9664205,0.833764
crop_06_00010_TE_2000x1128_8bit_sRGB_025.png,00010_TE_2000x1128.png,10,6,25,0.224280142,18.53944954,25.51806706,31.090088,0.902395141851041,0.982673970932471,0.99150234,0.48673868,0.7549126,0.14370963,0.8392051,0.09233451,-0.017604185,0.920644,0.5159565,0.68453246,0.994332235156805,0.07917577,0.034285255,67.3707470244071,0.14133242,31.496561,0.07444153,0.998144806042227,0.6394435,0.99929404,0.9868707,0.9122287
crop_06_00010_TE_2000x1128_8bit_sRGB_075.png,00010_TE_2000x1128.png,10,6,75,0.44185461,9.07706422,21.38754089,33.406555,0.933986489192021,0.989881986231049,0.9966409,0.6426045,0.45767573,0.07141177,0.9249,0.055475295,-0.004279111,0.95650584,0.56418544,0.67819655,0.997712082673566,0.038079143,0.020563798,46.7344185676318,0.10487729,33.84196,0.029547345,0.999215887600441,0.21749298,0.9998652,0.98851156,0.9303042
crop_06_00011_TE_1744x1160_8bit_sRGB_006.png,00011_TE_1744x1160.png,11,6,6,0.18458162,42.30458716,26.84268607,25.012243,0.806361187195005,0.962108346721165,0.9743309,0.29249808,1.5585394,0.2802892,0.6404529,0.19322157,-0.055535957,0.7148237,0.43386754,0.7291816,0.995592065120154,0.19145584,0.07667804,82.2266843327212,0.2868189,25.608505,0.22905815,0.98974869416894,2.9754632,0.5076695,0.97098684,0.6988756
crop_06_00011_TE_1744x1160_8bit_sRGB_025.png,00011_TE_1744x1160.png,11,6,25,0.377566435,21.80917431,26.60301611,27.666883,0.889804231788373,0.983372824174779,0.99060374,0.44162184,0.88466036,0.16956015,0.85808855,0.13693064,-0.017711215,0.8997792,0.50219166,0.7057189,0.99879240472688,0.1128903,0.033867534,47.329060043537,0.20088403,28.261688,0.10827768,0.996181459111048,0.90555495,0.9352715,0.99251294,0.9274585
crop_06_00011_TE_1744x1160_8bit_sRGB_075.png,00011_TE_1744x1160.png,11,6,75,0.707612306,11.86605505,23.6463129,30.037287,0.93453916659012,0.991883492315222,0.99658066,0.58972615,0.5493556,0.08508173,0.92828923,0.09416276,0.003546641,0.9633875,0.53812534,0.6910128,0.999680846612373,0.06317693,0.012152511,22.2815640058398,0.14414732,30.579319,0.02962463,0.998578206180596,0.30319715,0.9966164,0.99444604,0.96827346
crop_06_00012_TE_1512x2016_8bit_sRGB_006.png,00012_TE_1512x2016.png,12,6,6,0.161010855,35.30275229,25.9071435,28.064209,0.714982887523372,0.936610410186368,0.97428423,0.25872225,1.3057189,0.3980539,0.6959774,0.18132901,-0.044527695,0.7080147,0.45785913,0.6500616,0.951524932328912,0.19519585,0.05191234,73.8033095831457,0.2433925,28.798534,0.24246049,0.993150453451431,2.0847447,0.8277144,0.9091408,0.9205457
crop_06_00012_TE_1512x2016_8bit_sRGB_025.png,00012_TE_1512x2016.png,12,6,25,0.40672766,11.84770642,24.20052921,30.502266,0.81127704462239,0.966631073590322,0.98885137,0.43484348,0.7622062,0.20475832,0.88783926,0.11764133,-0.023456175,0.9196981,0.54019654,0.64800304,0.982403796316774,0.101061046,0.018863926,44.2746372653815,0.18099533,30.873348,0.069416925,0.997429570801631,0.62209654,0.98189294,0.94981796,0.9844096
crop_06_00012_TE_1512x2016_8bit_sRGB_075.png,00012_TE_1512x2016.png,12,6,75,0.718902221,7.519266055,20.18438163,31.539076,0.847607691542611,0.975670049715348,0.99343264,0.5409879,0.55479705,0.14931338,0.9248314,0.1018877,-0.010491962,0.94917786,0.5963895,0.6457516,0.99303344320635,0.07910156,0.007148965,31.3830114857724,0.1522764,31.90706,0.031435385,0.998495263889528,0.34788293,0.99557084,0.9612811,0.98796344
crop_08_00002_TE_2144x1424_8bits_sRGB_006.png,00002_TE_2144x1424.png,2,8,6,0.05838871,29.9559633,29.25434628,28.611153,0.84495947645493,0.953445956251458,0.9532999,0.30238098,1.0193423,0.27568525,0.57683915,0.15199566,-0.0434655,0.8430451,0.4057481,0.6361813,0.931219638306331,0.08553201,0.09660412,106.871647563347,0.22132647,29.118484,0.17815827,0.989063816531055,2.5199318,0.51594627,0.9606057,0.7385488
crop_08_00002_TE_2144x1424_8bits_sRGB_025.png,00002_TE_2144x1424.png,2,8,25,0.267275805,20.1733945,24.75106018,32.740215,0.892892892451347,0.974989300998718,0.9818849,0.47439414,0.8156012,0.21652794,0.78599507,0.10394412,-0.021733182,0.9679336,0.46274406,0.6366904,0.965441450598647,0.051954806,0.04736227,66.7143721468936,0.150865,33.593086,0.11600986,0.996051453261159,0.9776853,0.99690753,0.9882664,0.9167983
crop_08_00002_TE_2144x1424_8bits_sRGB_050.png,00002_TE_2144x1424.png,2,8,50,0.453198369,8.639449541,24.91410204,34.795403,0.916758178074333,0.983352431978112,0.9912972,0.58892816,0.77278364,0.19127478,0.87206113,0.08926928,-0.014133118,0.98018473,0.48640856,0.63467276,0.984002230995914,0.043764412,0.026720012,47.9951576039265,0.11825144,35.982517,0.09749921,0.998009000640429,0.5743737,0.9993592,0.9902914,0.93282026
crop_08_00002_TE_2144x1424_8bits_sRGB_075.png,00002_TE_2144x1424.png,2,8,75,0.756671348,9.127522936,26.13467896,36.24839,0.931706350519196,0.987575161148386,0.99486774,0.67946887,0.65521777,0.17003064,0.9076267,0.06360501,-0.0072870385,0.9812044,0.5034199,0.6324351,0.990545145799662,0.028992653,0.016660446,37.1219486869165,0.1004146,37.653976,0.073905334,0.998788361004533,0.30885226,0.999752,0.99099416,0.9442092
crop_08_00005_TE_1336x872_8bits_sRGB_006.png,00005_TE_1336x872.png,5,8,6,0.060347196,33.84954128,25.22865934,27.956345,0.924207672126751,0.981951400246558,0.9716106,0.37558952,0.9375821,0.079600826,0.63681763,0.11680496,-0.03260688,0.8244939,0.4378243,0.6661784,0.966692010562423,0.08220148,0.0713754,118.213186441367,0.17919505,29.375782,0.044586517,0.991673373608761,1.6306574,0.9975138,0.9918532,0.90695566
crop_08_00005_TE_1336x872_8bits_sRGB_012.png,00005_TE_1336x872.png,5,8,12,0.123111575,14.96330275,25.63698468,32.355495,0.961847579001589,0.992385154401911,0.9898669,0.54825634,0.3514979,0.041123077,0.8655886,0.07037181,-0.011185262,0.97207737,0.49968582,0.6685897,0.971498799625344,0.033132136,0.030545188,79.4407659795752,0.108945414,34.170357,0.016065545,0.997239379612686,0.38892308,0.9999466,0.9956306,0.941096
crop_08_00005_TE_1336x872_8bits_sRGB_025.png,00005_TE_1336x872.png,5,8,25,0.25295281,3.153211009,23.47355556,36.99922,0.98049783413313,0.99593370692764,0.9966195,0.7150128,0.247251,0.026696745,0.9430663,0.039452136,-0.00259684,0.9847306,0.51957333,0.6698698,0.974790713450872,0.013056934,0.011075546,45.309224808967,0.069126755,39.326458,0.0073777284,0.99911309325772,0.08432626,0.99996793,0.99599314,0.9441078
crop_08_00005_TE_1336x872_8bits_sRGB_050.png,00005_TE_1336x872.png,5,8,50,0.50267813,-0.013761468,18.08558384,40.46818,0.98573225169785,0.997072679968123,0.9986414,0.8335025,0.23619993,0.022736393,0.95128816,0.028989196,-0.00068285054,0.9865101,0.53134984,0.6700651,0.98176118754263,0.009244919,0.005169456,24.1555239259485,0.050323557,42.86714,0.0056276983,0.999649361617172,0.018521992,0.9999683,0.9959067,0.9437477
crop_08_00006_TE_1544x1120_8bits_sRGB_006.png,00006_TE_1544x1120.png,6,8,6,0.063836973,57.88990826,24.64047146,23.215775,0.73608035028286,0.917869401438578,0.9250757,0.1778661,2.024531,0.29583454,0.4214863,0.18285078,-0.07214166,0.34898952,0.35543475,0.64495707,0.940382630812731,0.1959588,0.1421108,128.205129421875,0.37640736,23.238266,0.27776536,0.980682148410943,4.5603905,0.033176176,0.5568126,0.2840477
