dist_img,ref_img,dmos,var,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,ckdn_imagenet,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
I18_21_02.png,I18.png,3.07,1.093,27.402971,0.895530146188256,0.977329870661244,0.9662184,0.3288341,0.608291,0.04059265,0.6822415,0.118326426,-0.012456357,0.535417,0.5298634,0.98976059072291,0.08690393,0.063570075,86.252551059364,0.22373354,27.44567,0.011740878,0.988693241431807,0.90951204,0.17538796,0.99915075,0.978592,0.9616627
I18_21_03.png,I18.png,3.33,1.106,27.409443,0.89655639086032,0.977361227377541,0.9669645,0.32346514,0.65245813,0.05100297,0.6270304,0.13021737,-0.01848604,0.5286617,0.5292411,0.989543896618305,0.118906796,0.06324325,90.1665989220902,0.22173831,27.44834,0.014684513,0.988389158648044,0.88136667,0.22448821,0.9989354,0.977146,0.9557728
I18_21_04.png,I18.png,2.9,1.075,27.681639,0.902459419676203,0.97852608773971,0.9684416,0.32247368,1.0521729,0.062801376,0.5806224,0.15384734,-0.019848792,0.5155651,0.52793795,0.988998120497883,0.15442806,0.059792478,94.1944717021375,0.21267045,27.735197,0.017290272,0.989524320394933,0.8335342,0.23502854,0.9989568,0.9821937,0.96761215
I18_21_05.png,I18.png,1.63,0.752,24.72565,0.830786115166676,0.939459445480251,0.92820203,0.15217121,1.6634291,0.12744412,0.33467805,0.28723413,-0.033978187,0.4673317,0.52483344,0.953736675248754,0.402408,0.107886404,128.889850697526,0.34055102,24.79776,0.056506068,0.974468556750024,0.45040363,1.7670093,0.9799208,0.9581268,0.9049526
I18_22_01.png,I18.png,3.13,0.957,32.39621,0.971764467336366,0.982917399441464,0.97246313,0.8679834,0.4251439,0.13379186,0.6171116,0.104301274,-0.016227,0.49873433,0.5346151,0.846667828287512,0.07894105,0.027041236,136.859326794154,0.107656404,33.2082,0.013454489,0.996963091414707,0.7927238,0.34446704,0.99948657,0.97985935,0.96548724
I18_22_02.png,I18.png,2.63,1.016,30.641191,0.9647011976834,0.9748641162953,0.9630986,0.8332169,0.5869135,0.17570414,0.54476774,0.11984551,-0.021299804,0.4703003,0.52615863,0.825182775619326,0.09143686,0.036290158,158.266572689183,0.12748289,31.495378,0.0252931,0.995885309197333,0.7314099,0.79883844,0.9992908,0.9774868,0.96330196
I18_22_03.png,I18.png,2.83,0.734,28.769033,0.957049564440405,0.967622013207484,0.95409775,0.788602,0.6850562,0.20265146,0.5413479,0.13800418,-0.024351789,0.44700918,0.52486277,0.772545376816793,0.116178095,0.045170933,180.072751329016,0.14730978,29.563255,0.038592134,0.994447355100697,0.65639085,1.3104882,0.998618,0.9766001,0.96258384
I18_22_04.png,I18.png,2.4,1.052,26.266312,0.944155173475236,0.954933224172436,0.940272,0.7251231,0.98127866,0.24023397,0.47019896,0.15416425,-0.03398859,0.3814741,0.5213628,0.720083312625674,0.1393066,0.061628986,196.300092220559,0.17961943,26.74767,0.084141634,0.991540934880491,0.5411571,2.840042,0.997572,0.9689818,0.95941997
I18_22_05.png,I18.png,2.2,0.833,23.420065,0.933146526579395,0.934508790220264,0.9193174,0.64800656,1.5614758,0.25106683,0.45093143,0.17867279,-0.040828977,0.35995567,0.522847,0.730062881826848,0.1721136,0.077911936,210.469493270544,0.20838718,23.870565,0.14386046,0.989009173882892,0.41865587,4.8979583,0.9900411,0.9538345,0.9317186
I18_23_01.png,I18.png,2.77,1.055,24.969448,0.991173207297171,0.98344100137051,0.9858036,0.98670685,0.8550472,0.05485999,0.58431524,0.03156352,-0.014353802,0.5353245,0.5512539,0.975375465407216,0.06063062,0.059795614,70.3016276084103,0.15423952,31.323664,0.03794399,0.98462479537693,0.4749458,1.3577738,0.9105939,0.9831701,0.877224
I18_23_02.png,I18.png,2,0.816,23.91257,0.983961557302444,0.956905700548212,0.9641162,0.99068934,1.6159478,0.120657414,0.49177346,0.057094216,-0.030827314,0.5430762,0.54231656,0.810446787201322,0.07841545,0.085307196,106.774745277865,0.20152363,26.991444,0.07575287,0.973397702655439,0.3742966,4.001156,0.9992741,0.95559317,0.8814436
I18_23_03.png,I18.png,2.4,0.917,22.708036,0.977599308182789,0.953811256005148,0.9575524,0.85007554,1.3483121,0.16730645,0.45191455,0.12906593,-0.0364634,0.512651,0.544061,0.864212204527466,0.17891675,0.09920922,106.879463439276,0.20903122,29.02398,0.10673046,0.953742193885866,0.17354774,7.0203342,0.1657769,0.46266353,0.22324714
I18_23_04.png,I18.png,2.2,0.872,21.76138,0.970893094327902,0.917308454493658,0.94058883,0.9222305,1.9342628,0.21548887,0.4524172,0.09879112,-0.039770093,0.48814365,0.5349846,0.673537967572599,0.13094032,0.1150782,131.174801863539,0.2789446,24.691391,0.12647398,0.960673144115818,0.18402362,8.7654505,0.50953037,0.68041444,0.31820256
I18_23_05.png,I18.png,2.1,0.907,21.530476,0.960960108940264,0.874672044115771,0.9271995,0.8958852,2.0884857,0.27294308,0.42769969,0.13083029,-0.08415772,0.48967955,0.5320035,0.590887939379438,0.17856532,0.1298214,152.877685351457,0.29281157,24.06813,0.17212382,0.961454800675029,0.18094683,12.739551,0.5044222,0.85595715,0.37232375
I18_24_01.png,I18.png,4.1,0.597,27.482033,0.94997304472941,0.979561609938291,0.9508723,1.0681138,0.48358777,0.05880627,0.77767336,0.09504092,-0.012843378,0.5119571,0.57058,0.989611630154993,0.0626505,0.06389009,77.3573084678237,0.12459807,27.476467,0.077653565,0.981216287505882,0.91160655,0.54048634,0.9880944,0.95218533,0.8671512
I18_24_02.png,I18.png,2.97,0.836,22.677786,0.8914319254137,0.951655376839023,0.8902506,1.0276653,0.9443554,0.1575237,0.6203921,0.15497017,-0.028733663,0.4188395,0.57358694,0.971848039087868,0.12772846,0.12081461,107.286080187213,0.1986429,22.731735,0.12513535,0.955883746508888,0.6317952,1.8048989,0.09672125,0.72290623,0.17297183
I18_24_03.png,I18.png,2.57,0.716,20.4109,0.842572281074787,0.926770838187371,0.84209144,1.0194634,1.2537512,0.2612525,0.49748403,0.18888879,-0.043542758,0.35789433,0.57165325,0.948559487292397,0.17166978,0.1554929,123.968010025999,0.25219306,20.499386,0.16304302,0.935511569239503,0.40566638,3.3705308,5.0027834e-06,0.5377236,0.036613658
I18_24_04.png,I18.png,1.57,0.716,17.454786,0.716653929402566,0.859366761095369,0.74218863,1.0702754,2.1266026,0.41202566,0.33232486,0.23441374,-0.07192145,0.25141594,0.56408995,0.861901584369423,0.25046486,0.20263404,149.020770194447,0.35924515,17.561007,0.27065542,0.895681373442901,0.11782036,8.323996,2.8434356e-12,0.39529458,0.0021112966
I18_24_05.png,I18.png,1.34,0.537,15.346885,0.516033885956078,0.735932022875454,0.6200298,1.1581037,3.2758284,0.5150018,0.27237624,0.28395367,-0.09309988,0.17648582,0.564365,0.702470281397802,0.33166444,0.23113903,171.891549122063,0.49200344,15.447005,0.51532495,0.849420421106663,0.05984714,14.688224,5.0488216000000004e-17,0.33335885,0.000117600975
I18_25_01.png,I18.png,3.7,0.781,20.344704,0.95626703634233,0.955607116659258,0.9541477,1.0402939,0.48531002,0.07984342,0.72055966,0.09325987,-0.017411372,0.4541443,0.5093502,0.891036610837109,0.051697314,0.038635947,108.969865649283,0.16364552,22.60553,0.18194446,0.98634420592233,0.8073486,0.84007823,0.9964198,0.97051674,0.994599
I18_25_02.png,I18.png,3.87,0.806,23.352938,0.976734127532412,0.975842575044878,0.9765271,1.047988,0.36095467,0.04736985,0.7844816,0.06136799,-0.008749985,0.4874938,0.5189731,0.935440080875925,0.029884636,0.021389225,87.652297275909,0.11914729,25.650063,0.10655487,0.992341557524726,0.9427974,0.47412443,0.9999459,0.98170394,0.9951061
I18_25_03.png,I18.png,3.9,0.746,28.14066,0.99089412446731,0.99093501188786,0.9916014,1.0468292,0.22338669,0.020132972,0.8510778,0.03168869,-0.0036685788,0.5263267,0.5300838,0.971063882299854,0.012303054,0.0077316863,56.1292989695378,0.07175673,30.490307,0.03998274,0.997008604372917,0.96057135,0.16287237,0.99998903,0.9867323,0.9902042
I18_25_04.png,I18.png,4.03,0.752,28.374832,0.991058202660306,0.989629789938141,0.99059343,0.83545834,0.999931,0.025966814,0.82428163,0.032605827,-0.018979331,0.5287298,0.5518967,0.963658425044299,0.017585456,0.009593818,54.7155629700223,0.0773828,30.367683,0.036299095,0.995729320138493,0.87164855,0.23405525,0.9471011,0.9619532,0.89723635
I18_25_05.png,I18.png,3.33,0.907,22.338951,0.964613899504288,0.953837393289503,0.9586557,0.62915856,2.5038326,0.10428575,0.659052,0.09254205,-0.043763716,0.48197126,0.53943443,0.847445995852094,0.07020885,0.046257634,89.9762499413161,0.16890073,24.442194,0.12918256,0.976703684423369,0.505925,1.5136508,0.0518818,0.7393469,0.28368434
I19_01_01.png,I19.png,4.4,0.611,80,1,1,0.9999999,0.99999744,-1.8626451e-09,0,0.9319802,-1.1920929e-07,0.0063118297,0.50900227,0.48711634,0.999999996674887,0,0,0,0,80,0,0.999999916323069,0.9717773,0,0.92813116,0.9447134,0.86716545
I19_01_02.png,I19.png,4.23,0.616,41.007706,0.995710623022701,0.999467214253434,0.9986375,0.9101438,0.42643055,0.014981525,0.9149405,0.02777338,-0.00012962318,0.49091694,0.4691508,0.99998978850881,0.007823765,0.009162914,8.9517138180275,0.02354229,41.14819,0.0045582,0.999517204771746,0.9557367,0.050714254,0.8639136,0.9336583,0.8699183
I19_01_03.png,I19.png,2.77,0.716,31.481249,0.963633546228432,0.994336053446047,0.98959446,0.6984714,1.5308782,0.13598336,0.57223165,0.13614005,-0.0337521,0.42555958,0.4149377,0.999809699379757,0.088956416,0.0420431,57.6016763262899,0.07966778,31.637684,0.04841993,0.995482130263325,0.72870404,1.0512427,0.32033694,0.8635045,0.8061173
I19_01_04.png,I19.png,1.93,0.629,26.863163,0.904899904411995,0.976311593877199,0.96011215,0.45901948,3.1343954,0.27431646,0.39108,0.21883488,-0.07295213,0.3149357,0.3358568,0.997517236655738,0.21074587,0.08994237,111.354243377645,0.16137213,27.13579,0.16396917,0.982180848485351,0.282591,6.410326,0.004023053,0.63212246,0.49159634
I19_01_05.png,I19.png,1.27,0.442,22.100502,0.793153623824203,0.891092383757622,0.8683035,0.19592975,5.4788194,0.44632655,0.2658836,0.34531146,-0.10105528,0.075222015,0.29239765,0.925800380867987,0.38448972,0.16614787,169.447073893962,0.33978832,22.518465,0.32171768,0.944584911464423,0.015007612,29.874985,2.0314656e-05,0.3688565,0.1472492
I19_02_01.png,I19.png,3.8,0.909,35.784817,0.985353151039113,0.998169592843621,0.9962536,0.8282617,0.8340965,0.055517875,0.78761286,0.072907746,-0.009706389,0.4694286,0.45390007,0.999963681203408,0.031612694,0.020175,26.5873429692818,0.04530158,35.912247,0.014756065,0.998533572773757,0.9191588,0.2238386,0.69042176,0.9197628,0.86636
I19_02_02.png,I19.png,2.5,0.719,30.134628,0.950429556619782,0.992008212511486,0.9863564,0.65075135,1.7938846,0.16934931,0.5258822,0.15397978,-0.043154884,0.40665284,0.4004531,0.999721107928613,0.111489475,0.050195426,72.3998555386737,0.09726708,30.296066,0.06472629,0.993921296736061,0.64883685,1.5834405,0.15986681,0.8284645,0.75756675
I19_02_03.png,I19.png,2,0.856,25.77356,0.881159367480548,0.96757316581803,0.9478654,0.38992634,3.7087007,0.29344755,0.3595005,0.23147434,-0.07839536,0.28150597,0.32445446,0.996356721778274,0.22180629,0.10515346,121.549460308655,0.1939011,26.068068,0.19231555,0.976461312902482,0.1989628,8.653529,0.001475901,0.5879795,0.4274117
I19_02_04.png,I19.png,1.5,0.5,23.53648,0.827266877151434,0.932904618983869,0.9019179,0.26140484,5.103,0.3759421,0.29358527,0.28341782,-0.09362979,0.18332393,0.30257335,0.982378996827307,0.30210406,0.14711231,149.455070669478,0.27625045,23.906643,0.2633387,0.955978157161672,0.054212347,18.101347,0.00015205333,0.47855958,0.26260677
I19_02_05.png,I19.png,1.4,0.554,22.082401,0.786371892726654,0.893675893817614,0.8649148,0.18419427,5.36617,0.42550552,0.26596415,0.32604283,-0.101202294,0.101284385,0.2944307,0.946546582254996,0.35556537,0.17511566,164.391328117138,0.34558925,22.49177,0.30200708,0.940658962134172,0.022490334,27.088837,3.0397227e-05,0.39403048,0.17318466
I19_03_01.png,I19.png,4.57,0.716,80,1,1,0.9999999,0.99999744,-1.8626451e-09,0,0.9319802,-1.1920929e-07,0.0063118297,0.50900227,0.48711634,0.999999996674887,0,0,0,0,80,0,0.999999916323069,0.9717773,0,0.92813116,0.9447134,0.86716545
I19_03_02.png,I19.png,3.73,0.772,37.26192,0.989573485614671,0.9986951479437,0.9971189,0.862279,0.6302166,0.03529321,0.84245193,0.05370176,-0.0035738726,0.47840747,0.459345,0.999977227368055,0.020613253,0.015802335,18.0856839266718,0.038286578,37.39603,0.009731538,0.998821020542212,0.93587554,0.1249809,0.77334034,0.9247245,0.8653381
I19_03_03.png,I19.png,3.03,0.948,31.017225,0.958356142935714,0.992897570718588,0.98788685,0.76026857,1.3790148,0.096992,0.5477336,0.12390542,-0.01459103,0.42495784,0.41023266,0.999822837159636,0.08444995,0.04956286,59.9310098601012,0.09738272,31.20969,0.039353915,0.994010113989365,0.74533194,0.8749953,0.22056541,0.84120387,0.7391339
I19_03_04.png,I19.png,2.17,0.969,28.4982,0.93150716867042,0.986423118733532,0.97725266,0.5677973,2.318172,0.16014028,0.45371234,0.15833294,-0.0567235,0.3867524,0.3790384,0.999284793515109,0.120036304,0.068673745,76.3949529163727,0.13265088,28.702892,0.08008334,0.989584321967389,0.49710628,2.6474838,0.06303912,0.7743797,0.6559748
I19_03_05.png,I19.png,1.84,0.573,25.845957,0.884119893480435,0.962107588396435,0.9423784,0.45254222,3.2297688,0.23078813,0.3232673,0.22039264,-0.04235599,0.31259266,0.3242262,0.994508261241938,0.20747077,0.11662432,118.37197994472,0.23085777,26.205427,0.12560555,0.973543949007364,0.29774716,7.3265843,0.007020004,0.64210796,0.46185878
I19_04_01.png,I19.png,4.13,0.763,34.15122,0.99313078751135,0.996832056969421,0.9964304,0.9484646,0.45968726,0.028570093,0.8871448,0.042296886,0.0030669158,0.5189721,0.47418597,0.998352744878734,0.01625365,0.02993888,42.8569349616326,0.057811003,42.625412,0.015588236,0.991991852457811,0.94128746,0.27643496,0.8763044,0.9371328,0.82522243
I19_04_02.png,I19.png,2.8,0.833,17.311522,0.96927952987447,0.97840420904292,0.9606164,0.7688718,0.82942486,0.19241625,0.5421906,0.15199322,-0.049193274,0.28700516,0.42744714,0.974827645063226,0.08033162,0.044648744,152.548447188121,0.15522914,27.497828,0.21106523,0.973573984941057,0.49481118,3.4836016,2.6741512e-07,0.5095058,0.29159167
I19_04_03.png,I19.png,1.61,0.79,13.811835,0.951146675802735,0.953291693309125,0.9224797,0.6897843,1.3269328,0.33549657,0.34474394,0.2194472,-0.07819411,0.23586035,0.40933913,0.929807324286216,0.1447128,0.083716944,203.39978145781,0.24109423,24.489258,0.35718995,0.939815217594877,0.1007644,7.566492,3.4805824e-12,0.2780861,0.13562138
I19_04_04.png,I19.png,1.53,0.67,12.808229,0.942575645140564,0.93773474842598,0.90808,0.6656768,1.4770895,0.39142108,0.30497184,0.24325174,-0.08981842,0.22142687,0.40510535,0.894304646969965,0.17534578,0.09447208,208.839658926017,0.2816691,23.407215,0.41396254,0.926863129597645,0.041555554,9.597912,1.0627909e-14,0.24218337,0.105836324
I19_04_05.png,I19.png,1.37,0.547,11.73368,0.925540165617284,0.913411786375376,0.8865178,0.6256548,1.6688309,0.46194685,0.27514043,0.28338873,-0.1023149,0.20607169,0.39194268,0.867649939996963,0.21529609,0.10687807,207.772652144971,0.31064302,22.013489,0.4810254,0.90974002872675,0.013475412,11.957895,2.0434043e-18,0.21619241,0.060972314
I19_05_01.png,I19.png,4.3,0.64,31.607235,0.98733235305003,0.996231489534428,0.9883995,0.7828895,0.75598353,0.028855903,0.8252079,0.0548898,-0.015491386,0.43372566,0.4963807,0.999470854785185,0.03590113,0.05039556,18.4315443258314,0.10638889,31.46326,0.0130491685,0.994095096085388,0.9301598,0.16707134,0.6898621,0.90695137,0.83822876
I19_05_02.png,I19.png,2.33,0.745,28.714926,0.972976990964974,0.987830293573875,0.97532976,0.7418869,1.8002167,0.055213287,0.43483502,0.0822345,-0.038308695,0.40056488,0.47076064,0.997618446528357,0.077766955,0.08392664,27.1661153342109,0.18133216,28.57095,0.034607824,0.98610648814448,0.5170209,0.7664802,0.07190258,0.676356,0.55631703
I19_05_03.png,I19.png,1.6,0.757,28.41633,0.971610960735284,0.984456624407421,0.971338,0.73645264,1.7894619,0.063039035,0.36530146,0.09609097,-0.037048973,0.39099845,0.472878,0.99184886154472,0.08241975,0.08558985,31.505585630509,0.1939234,28.272358,0.038650982,0.981594697425555,0.36912748,1.3360307,0.056798484,0.7329984,0.59496474
I19_05_04.png,I19.png,1.57,0.761,26.013016,0.961087572346888,0.974087731016608,0.9606305,0.71918553,2.2499774,0.105108395,0.3286484,0.10939133,-0.064034715,0.4030609,0.45550385,0.982930611923351,0.12066603,0.10344465,36.5569366513373,0.22069275,25.869043,0.06211337,0.971791889465643,0.12275056,2.3527424,0.045010634,0.64028656,0.45155194
I19_05_05.png,I19.png,1.8,0.833,25.781628,0.963182937758914,0.972038656485654,0.96089447,0.727067,2.759952,0.10955872,0.3323296,0.11350167,-0.065104306,0.40201315,0.44637805,0.970687580286268,0.11786276,0.09752489,38.4545748632668,0.23147003,25.63765,0.062751025,0.970495069978154,0.124732025,2.6295884,0.036666628,0.6259459,0.41041425
I19_06_01.png,I19.png,3.9,0.831,25.67833,0.678651861115411,0.96826019326909,0.97501177,0.6786547,0.82798827,0.3268226,0.7290255,0.25628936,-0.017869746,0.3409191,0.43632525,0.996173623860044,0.2271446,0.03898236,106.413349559399,0.22346716,28.098404,0.10291773,0.991135763457389,0.76632684,1.5491846,0.5063078,0.8039328,0.5429402
I19_06_02.png,I19.png,3,0.894,24.492428,0.633201768977655,0.961792282315239,0.96898854,0.6529714,0.92857677,0.36683053,0.6984934,0.27488363,-0.023174752,0.3338482,0.4349001,0.994575497483544,0.24895221,0.04498672,115.74309637166,0.24735773,26.764008,0.11937089,0.989237241600085,0.7254168,2.176694,0.4904195,0.75673795,0.52237314
I19_06_03.png,I19.png,3.4,0.879,23.33397,0.590985047146708,0.953378642177634,0.9593599,0.6054185,1.0886185,0.4289763,0.6385799,0.29116094,-0.02583633,0.31248116,0.42462763,0.99158330925683,0.27585495,0.061093956,129.847395124194,0.2771167,25.79109,0.15524739,0.984130409929112,0.66429657,3.3306477,0.48418245,0.70454437,0.46819684
I19_06_04.png,I19.png,2.8,0.98,20.408068,0.489808344909884,0.927887931784067,0.93090266,0.51596564,1.7002165,0.5383105,0.50861657,0.33299845,-0.045907002,0.28683338,0.40615222,0.979003403607767,0.35707408,0.07961918,156.040988530004,0.36352313,22.38219,0.22188061,0.972729860997262,0.4905161,6.4250617,0.26937565,0.5612762,0.40023506
I19_06_05.png,I19.png,1.9,0.597,18.123085,0.45069202036032,0.90144238977483,0.8940319,0.4447766,2.129382,0.6892433,0.40182787,0.36586964,-0.06588491,0.25990757,0.3865296,0.968939133114257,0.44738513,0.10611856,191.006407686274,0.4243831,20.141464,0.31007004,0.955906104012528,0.35061362,12.930111,0.00089821446,0.42088604,0.11782975
I19_07_01.png,I19.png,2.83,1.186,21.412104,0.977992509542907,0.978265778906042,0.97806734,0.84658813,2.6344848,0.11987178,0.54123425,0.09191477,-0.032050546,0.49263868,0.46974528,0.960779784776136,0.069878936,0.043920785,82.1822684365641,0.18573317,25.649805,0.17967962,0.965864761604033,0.4032597,2.2820103,0.27293876,0.75762135,0.504107
I19_07_02.png,I19.png,1.97,1.048,18.913155,0.966648382866077,0.966905112219862,0.96090263,0.8075914,3.508671,0.22172876,0.43976724,0.15308905,-0.050333243,0.44405133,0.47644278,0.942769111816563,0.15106648,0.056263883,96.354314620631,0.23780636,23.150808,0.31225374,0.954520127404991,0.22382519,5.583208,0.07586984,0.62592876,0.4252105
I19_07_03.png,I19.png,2.37,1.169,17.8841,0.96036829473675,0.960772802696645,0.94900453,0.790466,4.047152,0.2845944,0.42595604,0.18267328,-0.056644585,0.4222284,0.48286256,0.933950000271411,0.1944297,0.062089447,102.214576568777,0.2618624,22.121891,0.3725589,0.949391157813771,0.16336718,8.129545,0.031032883,0.57175356,0.38313603
I19_07_04.png,I19.png,2.1,0.978,16.975323,0.953983894345282,0.954694454823214,0.93209946,0.77579576,4.378178,0.34059152,0.4191349,0.20079023,-0.05976315,0.4019104,0.48906505,0.925459564750162,0.21912557,0.067323655,107.001277495747,0.28467947,21.213234,0.41140002,0.938908829505618,0.11959157,9.777518,0.009915987,0.5187396,0.33182445
I19_07_05.png,I19.png,1.87,0.806,16.552374,0.948218376013042,0.935947397174468,0.897791,0.6470615,4.2268305,0.36988664,0.37985295,0.18992513,-0.056282863,0.30699,0.47457433,0.898399714035353,0.19017941,0.08233378,123.846741137375,0.33995706,22.193825,0.48500502,0.937230067722334,0.044983275,8.355662,1.307992e-06,0.33599374,0.08348366
I19_08_01.png,I19.png,4.87,0.34,80,1,1,0.9999999,0.99999744,-1.8626451e-09,0,0.9319802,-1.1920929e-07,0.0063118297,0.50900227,0.48711634,0.999999996674887,0,0,0,0,80,0,0.999999916323069,0.9717773,0,0.92813116,0.9447134,0.86716545
I19_08_02.png,I19.png,3.4,0.841,20.438171,0.977592784235106,0.984560431283447,0.9786353,0.81110525,0.6216695,0.11438595,0.73286813,0.097815394,-0.028851906,0.30792066,0.4488868,0.983278732524215,0.04542291,0.031003024,145.813648839757,0.130145,29.554422,0.13345838,0.988408655259622,0.8355697,1.4939777,0.0016399903,0.72082835,0.4941658
I19_08_03.png,I19.png,2.87,1.118,17.325123,0.968514954631444,0.977668119848413,0.9630555,0.7371609,0.78658164,0.1939071,0.5963688,0.14229286,-0.0429985,0.2627925,0.4382847,0.973429294942178,0.079360545,0.041380618,169.754732225651,0.16159183,27.620153,0.21944861,0.977912748202486,0.5832817,2.9981222,1.0105782e-06,0.53538316,0.38837644
I19_08_04.png,I19.png,2.17,0.82,14.259329,0.946417293877266,0.960835957531544,0.92804074,0.6049398,0.9160987,0.32339272,0.38804853,0.20264041,-0.07296996,0.21919636,0.43229568,0.957938130073126,0.14486331,0.07112912,212.881564540527,0.23623288,24.980185,0.34525895,0.953198471875656,0.18731005,6.62295,3.6314166e-12,0.35595232,0.14165938
I19_08_05.png,I19.png,1.6,0.757,13.02224,0.917917794040413,0.935547131173144,0.9016771,0.5232553,1.0279355,0.39007732,0.32062104,0.24476051,-0.091011204,0.19739373,0.42417887,0.927728255681173,0.181723,0.09390172,231.515121622295,0.31072116,22.72472,0.3985414,0.938448008333076,0.090776764,10.060634,6.893219e-15,0.28406286,0.069451615
I19_09_01.png,I19.png,4.63,0.547,44.619682,0.988706767680174,0.998539510139343,0.9987952,0.92751086,0.1505226,0.014885567,0.94347566,0.029186308,0.0051830313,0.5010805,0.4865462,0.999961996338004,0.0049405694,0.0019780232,1.37429361933572,0.03846494,46.78915,0.0018204725,0.999678270594792,0.9706246,0.005016639,0.93215847,0.94503385,0.8699984
I19_09_02.png,I19.png,4.37,0.706,39.9852,0.975699610681204,0.995726819870495,0.99467933,0.78510845,0.37764126,0.047285594,0.9475092,0.07028079,-0.0009820085,0.48874775,0.48018944,0.999891289371688,0.020414233,0.008540856,17.807422918792,0.06683469,42.015717,0.009157026,0.998588348523251,0.967088,0.0613147,0.92673594,0.94533926,0.8789904
I19_09_03.png,I19.png,4.33,0.83,37.61174,0.967391761270058,0.993590943693884,0.9909936,0.70420057,0.6013681,0.07241675,0.93732476,0.10217333,-0.0051004696,0.4838594,0.47606018,0.999680664408675,0.040464222,0.013805991,30.6231739106723,0.08475573,39.802757,0.015031484,0.997429516521531,0.9586112,0.1557148,0.9215091,0.94332564,0.87509227
I19_09_04.png,I19.png,3.37,1.016,31.12806,0.915855722473058,0.974464185257834,0.9617788,0.40903586,1.5851132,0.17016202,0.6741305,0.18643689,-0.02992695,0.418885,0.42040452,0.994300001341227,0.13431507,0.054890007,84.8211914520729,0.17620423,32.817158,0.054417413,0.988125363756756,0.74511296,1.3947303,0.72140014,0.89840436,0.818489
I19_09_05.png,I19.png,1.73,0.629,24.791195,0.812427748536071,0.907330130585929,0.8958503,0.20365106,2.9114463,0.34347034,0.31037438,0.28448302,-0.07674368,0.31619895,0.29132777,0.937691177101003,0.27242482,0.12619239,141.908104369297,0.33813298,26.141909,0.13404572,0.962591395834477,0.17009185,7.882133,0.0539317,0.6412715,0.43934458
I19_10_01.png,I19.png,4,0.931,33.917374,0.959302144991816,0.993623817447697,0.99174345,0.74116635,0.599451,0.04085142,0.89813817,0.08119005,-0.0014981508,0.49027273,0.47198537,0.999644082338954,0.051219523,0.010853386,59.8106892983409,0.09093109,37.330135,0.01022709,0.996381029804833,0.93361986,0.1050624,0.88967776,0.9308929,0.8091718
I19_10_02.png,I19.png,3.87,0.884,33.213623,0.95316642051717,0.992084549391748,0.98949224,0.7042519,0.61759293,0.047949478,0.8696167,0.0971086,-0.0038435666,0.48496315,0.47766128,0.999495941887649,0.062401593,0.014423132,67.6838387153288,0.09964694,36.535942,0.013274616,0.995674625897159,0.9143213,0.14552349,0.8616798,0.9243908,0.8122485
I19_10_03.png,I19.png,3.87,0.975,31.617718,0.934952644988388,0.98704657723365,0.98195124,0.609793,0.8077772,0.0764009,0.8049126,0.14113885,-0.010228234,0.4690151,0.46215588,0.998978436753017,0.09838998,0.024762144,84.6994386825607,0.12435885,34.68186,0.022886697,0.9935907083088,0.849119,0.29512462,0.81950665,0.90670705,0.7958736
I19_10_04.png,I19.png,2.03,0.706,26.227854,0.814727817153159,0.932412940583502,0.89966625,0.31430435,2.8306956,0.3485837,0.38310546,0.29740953,-0.04552004,0.34895238,0.40500942,0.986746652034638,0.29513818,0.11369909,142.183517677723,0.2567282,29.096066,0.120329775,0.974133064719675,0.26299503,2.6255672,0.4835339,0.6819836,0.47304237
I19_10_05.png,I19.png,1.3,0.526,23.303358,0.722938152316966,0.870514419420359,0.79812557,0.21711646,4.4986134,0.52787673,0.26227894,0.35197347,-0.090731636,0.25991222,0.3741864,0.960276661132059,0.33581573,0.18454692,179.945311976955,0.35634956,26.312927,0.2278378,0.949020598348877,0.060076337,9.953444,0.14187121,0.41617697,0.2720857
I19_11_01.png,I19.png,3.73,0.772,30.084894,0.814757787054023,0.979741894750281,0.98471546,0.7137576,0.80728114,0.22418422,0.82347816,0.17070323,-0.009725922,0.31007504,0.43639877,0.999559935250716,0.10300958,0.019681036,69.436883259103,0.15220103,33.530525,0.15379205,0.995682167652953,0.86234534,0.58603436,0.576221,0.87751627,0.6167974
I19_11_02.png,I19.png,3.33,0.83,27.126198,0.704270633764707,0.963379502996038,0.9720681,0.60631096,1.2578756,0.31906885,0.67426026,0.2094127,-0.024504874,0.25705978,0.41814995,0.999200169965449,0.14676768,0.035315856,95.0874152606925,0.2027984,30.609478,0.27060488,0.991721241654704,0.7279504,1.636436,0.4880794,0.78313303,0.51080805
I19_11_03.png,I19.png,2.7,0.862,25.407589,0.623732750007303,0.94878312136289,0.96082306,0.5403663,1.6570681,0.38261557,0.5812962,0.23629785,-0.029780809,0.22587548,0.4043146,0.998814071299562,0.17780036,0.04757308,109.4625103775,0.23994708,28.81974,0.35948887,0.987858516745188,0.6364801,2.5264304,0.4522635,0.7118972,0.4466336
