MOS,dist_image,ref_image,std,ahiq,ckdn,cw_ssim,deepdc,dists,fsim,gmsd,lpips,mad,ms_ssim,nlpd,pieapp,psnr,psnry,ssim,stlpips,topiq_fr,vif,vsi,wadiqam_fr,ckdn_imagenet,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
0.64067,img06_3_12.bmp,img06.bmp,0.05653,0.48979083,0.66814977,0.999614510017574,0.09256917,0.0995602,0.85582334,0.09656691,0.107397534,137.028212747433,0.985053931925898,0.1728916,2.0245547,23.473412,23.684715,0.903361510612893,0.058569465,0.66438645,0.45550016,0.965960774728415,-0.049036827,0.66482157,1.1665258,0.8558692,0.98356134,0.86191726
0.40522,img06_3_03.bmp,img06.bmp,0.06778,0.39307666,0.5806581,0.998447720017052,0.18901098,0.15364718,0.7763967,0.15380958,0.16046669,170.167267373716,0.968369330381564,0.25383186,3.8069568,20.966635,21.228798,0.83998837628202,0.15921304,0.5230183,0.2929453,0.944497389027074,-0.083048336,0.33819568,3.501004,0.50070715,0.8922676,0.61955476
0.6202,img06_3_09.bmp,img06.bmp,0.04324,0.4557182,0.66007936,0.999492310262762,0.10892868,0.10886389,0.8381996,0.103980266,0.14792018,150.995808758264,0.984341079001758,0.1760059,2.1910906,22.519722,23.387413,0.896696638775125,0.0963251,0.66154194,0.4675528,0.958579913923995,-0.06187579,0.5732139,1.5601568,0.51274264,0.94993263,0.76501983
0.4642,img06_4_14.bmp,img06.bmp,0.05496,0.4469695,0.64354277,0.999686151995089,0.12256575,0.12548637,0.83956414,0.13396396,0.14214495,148.264609448895,0.971391716597937,0.19612747,2.403332,22.378193,22.679502,0.874802065534715,0.11132531,0.592421,0.38309708,0.962639938859272,-0.070009425,0.50228137,2.960877,0.5332692,0.9665155,0.70529646
0.58546,img06_3_06.bmp,img06.bmp,0.08475,0.4622027,0.65372515,0.999123525528773,0.09875727,0.111400664,0.8442635,0.107591875,0.15311065,146.374428941714,0.982595091848416,0.19436818,2.3289015,22.888958,23.212107,0.890657254321768,0.10596533,0.64415807,0.39995065,0.961606084771173,-0.054892387,0.5779653,1.5750846,0.51482517,0.96376103,0.8155763
0.5236,img06_2_01.bmp,img06.bmp,0.11992,0.38135692,0.58610314,0.999333678709277,0.1368683,0.12792045,0.817912,0.13970247,0.1851392,159.379955289349,0.977965915595092,0.17319934,3.7274158,22.213728,22.448841,0.878784202355623,0.21978544,0.57928103,0.38778335,0.955963927901594,-0.091071315,0.41669425,3.654591,0.24419437,0.7372704,0.47673872
0.76125,img06_2_10.bmp,img06.bmp,0.10174,0.4802981,0.6566289,0.993076279388614,0.09957045,0.08186799,0.9078492,0.09851906,0.050024733,123.373042014177,0.983692156641219,0.21440409,1.7572846,23.210657,23.365686,0.925389343855995,0.032146297,0.8092517,0.41454977,0.978912560121419,-0.03311529,0.79679984,0.72523177,0.95273006,0.9822152,0.92314535
0.04675,img06_4_05.bmp,img06.bmp,0.02945,0.21753459,0.5639943,0.998433935082699,0.31839234,0.26299423,0.6652005,0.20942678,0.3130604,174.8359125576,0.913546967440758,0.34822404,5.4384103,18.079063,18.27682,0.716008834602227,0.20632751,0.3041065,0.19674608,0.905138235612873,-0.0950184,0.034708526,10.97586,0.011487192,0.5859401,0.16237709
0.9278,img06_2_06.bmp,img06.bmp,0.0346,0.5624008,0.7102021,0.998075972599092,0.04541385,0.068700194,0.8943345,0.076267995,0.06526258,116.221912886876,0.991752423811219,0.15186694,0.6514899,26.240938,26.626602,0.928357757544482,0.03328386,0.89321643,0.52377063,0.972004893324649,-0.0056034722,0.92853355,0.4286937,0.9991025,0.985692,0.9157282
0.09018,img06_4_11.bmp,img06.bmp,0.04599,0.32142973,0.53718096,0.97495219951163,0.24028963,0.19453216,0.76338786,0.18844111,0.23449466,187.974293147738,0.919742228712747,0.39226002,4.5533457,19.205906,19.47975,0.797101966845812,0.18172832,0.40082532,0.20728232,0.938571401656008,-0.09658005,0.13640116,7.42185,0.5080589,0.807589,0.5119413
0.90671,img06_2_13.bmp,img06.bmp,0.03734,0.56095344,0.6947318,0.999892498957138,0.019178927,0.032077134,0.95111907,0.029095555,0.03270164,91.6072465929829,0.998256913215894,0.09309634,0.7857775,27.879858,28.385883,0.974159265662909,0.013102185,0.91379255,0.7156009,0.990338051556373,-0.0025100042,0.95480657,0.12906092,0.9973143,0.9898234,0.9258338
0.16014,img06_4_15.bmp,img06.bmp,0.03349,0.3393934,0.5501513,0.999260458436875,0.18895167,0.16432405,0.7415196,0.18337439,0.2310257,179.885167479894,0.94651647083969,0.26285434,4.795288,19.966404,20.302351,0.804725130110436,0.25719878,0.45341718,0.26958284,0.935607467881613,-0.1034355,0.1897802,7.0915313,0.35212618,0.73111063,0.37026677
0.83486,img06_2_09.bmp,img06.bmp,0.04592,0.51158327,0.68628496,0.999657104305113,0.06226641,0.07936227,0.9077626,0.057701427,0.08563273,126.130030429857,0.993361268752689,0.10771184,1.2614152,25.62934,26.935028,0.941914659927566,0.036585256,0.86093706,0.63700616,0.978372395176742,-0.018699659,0.83221596,0.33494216,0.95402646,0.9815278,0.8895388
0.23079,img06_3_05.bmp,img06.bmp,0.11785,0.31600568,0.59207064,0.999572974277839,0.24348009,0.20489872,0.7529352,0.15475953,0.2726678,153.94009599725,0.963384373261337,0.26333135,4.2481647,19.882914,20.035378,0.807565585151323,0.14484102,0.3900985,0.29527003,0.935634605321451,-0.080966726,0.107118495,3.452993,0.50297654,0.8704912,0.6487586
0.70168,img06_3_14.bmp,img06.bmp,0.08316,0.5206537,0.6822612,0.999892303292411,0.05505997,0.07086569,0.90891296,0.06477839,0.06829753,116.145430479698,0.989922828261666,0.13786772,1.3827255,25.163635,25.293446,0.932301761418635,0.036524802,0.7280422,0.5553627,0.980256850998514,-0.019817673,0.8138077,0.8856048,0.9484154,0.98763204,0.8868372
0.2953,img06_4_08.bmp,img06.bmp,0.09392,0.38797042,0.588598,0.998383867616914,0.17301244,0.15744573,0.7763577,0.17428301,0.18708926,169.714896260408,0.958461668156392,0.24965379,3.54516,20.55335,20.952164,0.831255984573417,0.2050254,0.5160689,0.30383646,0.943063921237659,-0.09504908,0.32893378,5.013536,0.5018193,0.86421174,0.46267936
0.76478,img06_2_02.bmp,img06.bmp,0.08018,0.46956617,0.6519315,0.999897942877422,0.072950184,0.08034003,0.88042444,0.09240078,0.101103164,131.134946227499,0.993139019861973,0.12668473,2.2095833,24.648268,24.822634,0.933757795285792,0.081744105,0.75004566,0.51577747,0.972543284710253,-0.04813566,0.6859941,0.9328306,0.51416266,0.95054597,0.8225973
0.37841,img06_3_02.bmp,img06.bmp,0.08377,0.3811695,0.5786778,0.999696804105964,0.16110772,0.14321822,0.7762213,0.16129619,0.2330284,177.407901487774,0.96898385651469,0.2126433,4.3171945,21.178642,21.395548,0.846748134278767,0.22317317,0.5228386,0.3320085,0.944275927339058,-0.093025975,0.32558352,4.879961,0.38588965,0.75116235,0.49269545
0.7206,img06_2_05.bmp,img06.bmp,0.10343,0.43922755,0.6359561,0.999896715471706,0.1348067,0.16845393,0.8848533,0.030515743,0.098596044,118.258262852652,0.994718808331004,0.16836068,2.342503,23.196993,23.325006,0.910509153671005,0.06554836,0.62318367,0.5151126,0.973917137278822,-0.05215655,0.59875757,0.6108494,0.12937523,0.7888473,0.56257236
0.50374,img06_3_07.bmp,img06.bmp,0.05027,0.45682478,0.6528297,0.999463957321691,0.11624104,0.112535894,0.8205547,0.11412777,0.12819569,148.416371518863,0.980684820830301,0.19478282,2.8168638,22.423237,22.726423,0.877433831699713,0.085899934,0.6523683,0.4100846,0.955785782227517,-0.05978428,0.5739956,1.4827389,0.5198696,0.9641213,0.8044499
0.55446,img06_4_19.bmp,img06.bmp,0.10613,0.4704754,0.66694736,0.999418200069502,0.06453419,0.09425396,0.8909364,0.084654704,0.09298721,135.915759385018,0.981059112133573,0.17177086,1.4062386,23.714247,24.484632,0.919219201414301,0.08879107,0.6621465,0.4746364,0.975305643470588,-0.043318167,0.64159274,2.0662851,0.6068394,0.97901934,0.7557804
0.46823,img06_4_16.bmp,img06.bmp,0.04855,0.4559253,0.64124733,0.99960201151646,0.09782809,0.11312652,0.8556597,0.1160407,0.11623484,141.787292509164,0.975628792838336,0.18733445,1.8564655,22.47551,23.108528,0.888537504478594,0.11706592,0.62602705,0.40258038,0.966972531352359,-0.059174728,0.56310797,2.402926,0.5184161,0.9677749,0.7008074
0.52836,img06_3_08.bmp,img06.bmp,0.05255,0.47754508,0.6576585,0.99939795517495,0.08597869,0.09709638,0.86039156,0.10475793,0.0999464,138.847182400748,0.983829503532598,0.17319284,2.162481,23.153316,23.515932,0.906013197552409,0.09085317,0.6679974,0.43482912,0.967825176442338,-0.05291436,0.6318461,1.5047959,0.5389362,0.97472566,0.7775276
0.36589,img06_2_15.bmp,img06.bmp,0.1262,0.43384433,0.6842299,0.990302961555758,0.122253895,0.14188904,0.8003499,0.15079236,0.110999174,144.101879907448,0.957060079964282,0.32380342,1.7660686,18.922787,18.95529,0.826597473603498,0.06066359,0.65858907,0.32336062,0.945458702696409,-0.04766027,0.6439846,1.7115316,0.999987,0.9916163,0.9452786
0.2532,img06_3_10.bmp,img06.bmp,0.05541,0.38594684,0.6077135,0.98437782089812,0.12860298,0.13834447,0.80996096,0.16193296,0.1680544,158.817052838866,0.954263956539052,0.34249657,3.4447234,20.256842,20.493347,0.84409361996235,0.099482775,0.5148339,0.2578387,0.9513811978772,-0.08209473,0.44057658,3.344579,0.57345784,0.9326018,0.84343493
0.06022,img06_4_10.bmp,img06.bmp,0.03778,0.31295106,0.51057494,0.955307745714292,0.19655883,0.19716895,0.7422009,0.20936812,0.26408905,194.980522346061,0.917537372623274,0.4639965,4.798698,18.227177,18.544657,0.773912394761243,0.20268533,0.37559485,0.17174265,0.926345436072109,-0.11001576,0.13855378,9.098836,0.4976367,0.7320743,0.61539674
0.04742,img07_4_01.bmp,img07.bmp,0.01822,0.24818888,0.32126284,0.99296346388538,0.24520743,0.22539485,0.8903668,0.114769,0.3351854,159.85786413605,0.953048212493714,0.24731389,4.562912,24.39642,24.710505,0.836288903570389,0.2649705,0.33823603,0.30046552,0.952263441981267,-0.06432088,0.18964016,10.774954,4.550215e-05,0.43600336,0.14514272
0.96279,img07_2_16.bmp,img07.bmp,0.02375,0.51003855,0.65681845,0.999988650406456,0.03791046,0.102436244,0.98022634,0.0050130696,0.041709192,59.7532080750512,0.997711720282714,0.08065176,0.47121096,32.346004,32.873016,0.964193653660655,0.0053897137,0.85168666,0.80147016,0.989979406367717,0.0019649141,0.9687366,0.21768953,0.9815321,0.9807941,0.9267369
0.3538,img07_4_07.bmp,img07.bmp,0.09306,0.42398438,0.58143115,0.999837679912784,0.12540406,0.17005795,0.9293229,0.06152824,0.16763705,118.164537819377,0.980401568003256,0.16635583,2.453435,27.08855,27.576244,0.888117537027111,0.09222627,0.48466805,0.45849124,0.967548454171069,-0.029300744,0.6369305,2.2636025,0.49192083,0.8820534,0.66677666
0.77049,img07_3_18.bmp,img07.bmp,0.05725,0.47231933,0.64394504,0.99997572205839,0.08026779,0.14215702,0.96251374,0.024420895,0.10779327,88.4105057330341,0.992280317610816,0.11611852,0.8551553,29.788029,30.384472,0.936968962192549,0.039680526,0.6729941,0.6344267,0.980308765438064,-0.010440613,0.9267046,1.0763148,0.89024067,0.9740656,0.90293884
0.14653,img07_3_01.bmp,img07.bmp,0.03503,0.3172371,0.418745,0.9982915268582,0.17927486,0.18890285,0.9195911,0.07778887,0.24577442,134.855090118406,0.975824322719338,0.18825328,3.2882898,26.05709,26.35493,0.880516277927236,0.1730228,0.40699995,0.40555286,0.963583021481194,-0.053283334,0.40446007,5.195022,0.0026798525,0.62066716,0.35878056
0.94961,img07_2_11.bmp,img07.bmp,0.02136,0.47200546,0.6437298,0.999973719798085,0.04457146,0.10999894,0.97483826,0.0026873746,0.054199077,73.3552853608122,0.997732658814489,0.09804761,0.7267638,30.923899,31.256266,0.955546839438404,0.009562393,0.8124637,0.71022093,0.98777221673027,-0.0026728744,0.9463093,0.33482447,0.9200532,0.9737385,0.90777683
0.39619,img07_3_11.bmp,img07.bmp,0.11435,0.3897439,0.5754659,0.993359790027082,0.093729496,0.15742892,0.94590586,0.06343122,0.11817835,111.263083806528,0.980631766038704,0.20724343,1.6926965,27.044659,27.36776,0.90745963737941,0.042658027,0.51933515,0.41994745,0.975047771522028,-0.025700469,0.6712557,1.406586,0.51321894,0.9382648,0.80644685
0.52956,img07_4_20.bmp,img07.bmp,0.09753,0.42943382,0.61575747,0.999850701213462,0.119987786,0.17970926,0.9451865,0.04848513,0.14079288,110.099783980637,0.985601450459154,0.14847463,1.1216426,28.082922,28.854475,0.911197445110285,0.07721983,0.53878707,0.51583767,0.971912757800458,-0.02205364,0.8576009,2.0609062,0.62248665,0.9628157,0.861873
0.14001,img07_4_03.bmp,img07.bmp,0.03399,0.34409675,0.44607675,0.999590119600791,0.1834377,0.18674707,0.90854216,0.08999729,0.22052073,144.140034523385,0.971908580417713,0.20808521,3.4329865,25.666061,25.99902,0.862716328119299,0.14935705,0.38527885,0.36924163,0.959942778589996,-0.047037795,0.40348607,5.0949497,0.014896599,0.6448645,0.40322068
0.90553,img07_2_08.bmp,img07.bmp,0.03433,0.4852396,0.6555927,0.999975237709951,0.04591292,0.11016011,0.9768187,0.006387978,0.061834086,67.5211030322069,0.997493960918784,0.08559258,0.63591236,31.631401,32.061428,0.960123915836792,0.010279343,0.81665033,0.75587165,0.988566701987465,-0.002235414,0.9614631,0.31198937,0.9531969,0.9766088,0.9205054
0.27897,img07_3_04.bmp,img07.bmp,0.06799,0.34465823,0.5059003,0.998137241983222,0.12755126,0.1734218,0.9237456,0.07000817,0.14505611,122.619234169408,0.978950579320594,0.18878081,2.4177039,26.662397,27.101719,0.882277210160816,0.09047295,0.46194524,0.3919923,0.965165515394279,-0.04335564,0.56766593,3.260375,0.18592152,0.8147936,0.5230913
0.75666,img07_3_19.bmp,img07.bmp,0.06679,0.46962443,0.6452402,0.999953956982461,0.072411895,0.1373381,0.96216774,0.024320075,0.09525978,83.6860812785195,0.992024401646471,0.11740795,0.8163536,29.972963,30.622047,0.936392985304241,0.03776805,0.6734795,0.63083565,0.98059315510614,-0.009670971,0.93377554,1.0172521,0.9143695,0.9751306,0.9066018
0.38914,img07_4_13.bmp,img07.bmp,0.05401,0.41303483,0.5863412,0.999904588488264,0.12996864,0.17460334,0.93351805,0.060399503,0.16970149,115.050971109779,0.982803015350398,0.16674158,2.08972,27.260525,27.752363,0.897163278006808,0.09749302,0.49770516,0.47916391,0.967636943745669,-0.03497553,0.6715346,2.418536,0.4973594,0.89792746,0.686102
0.64664,img07_4_17.bmp,img07.bmp,0.0875,0.45894656,0.630467,0.999965876939843,0.09945315,0.16006565,0.9486037,0.04678411,0.12927534,100.652026598966,0.986062812751203,0.14380774,1.3480945,28.640097,29.08456,0.914468414653438,0.05590815,0.54355896,0.52957135,0.973801647626398,-0.017318675,0.8809988,2.0285776,0.7047019,0.9647656,0.8669968
0.82216,img07_4_21.bmp,img07.bmp,0.04518,0.43114814,0.61213756,0.998575710654054,0.08209187,0.12743998,0.9337966,0.055572916,0.07762584,108.462402148019,0.977635837606407,0.19746718,1.210312,27.059128,27.651283,0.863988727273068,0.03947559,0.6921149,0.4419917,0.971366043396704,-0.017548235,0.8066005,0.7655816,0.72284096,0.9561583,0.87112254
0.51734,img07_4_18.bmp,img07.bmp,0.09111,0.43633088,0.61261773,0.999961217923566,0.12488896,0.17910111,0.94539016,0.047039345,0.14986388,108.619159732376,0.985693997578422,0.14595652,1.3266693,28.176805,28.798178,0.911211531767538,0.07882002,0.5314742,0.51835567,0.971950162754274,-0.024808897,0.8222172,2.0547614,0.5715324,0.9517085,0.8148761
0.09779,img07_4_04.bmp,img07.bmp,0.03403,0.26004657,0.399403,0.995032987157128,0.19545096,0.21048343,0.8934014,0.102816276,0.20445603,142.48029520688,0.960337223921619,0.24775796,3.275768,25.09612,25.515501,0.835969249804111,0.139173,0.36799985,0.28234744,0.954890641328719,-0.051807985,0.32576427,5.6814814,0.0066582435,0.6660667,0.29559198
0.93581,img07_2_20.bmp,img07.bmp,0.04204,0.48332912,0.65433955,0.999965002173675,0.03854114,0.102675855,0.97865146,0.0055890167,0.04246297,67.6793254965371,0.997276344498014,0.08612954,0.41106117,31.53812,32.356834,0.960123426285664,0.007293787,0.83717644,0.78945786,0.989610478729502,0.002318078,0.9676857,0.24182728,0.9728961,0.98046416,0.9333333
0.12507,img07_4_02.bmp,img07.bmp,0.03098,0.33848125,0.42415634,0.99983708445061,0.2096656,0.2003032,0.9095723,0.09124599,0.2960354,145.980172030867,0.971974702222487,0.19366555,3.687333,25.758831,26.066643,0.866824463394226,0.17945176,0.38564128,0.38488337,0.960077483841479,-0.052734025,0.40076897,6.1564674,0.0041559003,0.59690535,0.34475008
0.87388,img07_2_17.bmp,img07.bmp,0.06062,0.5149846,0.6390493,0.99782852149011,0.034674466,0.0865134,0.97532517,0.008088928,0.036525685,75.1338897313167,0.994425659407024,0.13083827,0.80727893,28.798162,29.692486,0.940516304526667,0.007086798,0.88429683,0.7395797,0.988432974047238,-0.0015662456,0.9467613,0.2749078,0.89425564,0.95678777,0.90236026
0.30151,img07_4_06.bmp,img07.bmp,0.04739,0.38204762,0.5433086,0.999642596953876,0.17905408,0.20888793,0.9169913,0.076376036,0.22586319,127.344663292707,0.977390448643979,0.18626958,2.5529253,26.751757,27.1566,0.881144105710168,0.12792943,0.453081,0.40786147,0.961146889153656,-0.040709507,0.5634231,3.2225835,0.2834001,0.8033928,0.59796757
0.76969,img07_3_16.bmp,img07.bmp,0.06764,0.4810035,0.6451547,0.999978841818273,0.07977283,0.14267725,0.9622862,0.024905236,0.102407515,89.2318590722745,0.992255986114745,0.11577453,0.8620929,29.88508,30.491486,0.937416202919112,0.03820762,0.66403925,0.633735,0.980209165795967,-0.009487009,0.9333565,1.0604956,0.9182736,0.9752582,0.9026852
0.32229,img07_4_09.bmp,img07.bmp,0.05481,0.40716696,0.558214,0.999812911075024,0.14654142,0.18930972,0.9328537,0.063253105,0.20711759,127.921077693182,0.983270998383333,0.17108731,2.451622,26.426085,27.417032,0.89465830801205,0.10996372,0.4691828,0.4607748,0.967225432703809,-0.039211687,0.6055705,2.9661913,0.34470078,0.8485964,0.61338925
0.68938,img07_3_12.bmp,img07.bmp,0.05329,0.4517896,0.63107556,0.999933078541134,0.09134132,0.14967275,0.9544089,0.03206851,0.1287019,96.2773510555866,0.990621163671005,0.12760387,1.3024043,28.942238,29.32344,0.925306397458049,0.042484485,0.5782926,0.583633,0.9772923973545,-0.016980406,0.8578893,1.3439218,0.79801154,0.96536535,0.8827132
0.3938,img07_3_03.bmp,img07.bmp,0.10315,0.403226,0.5553511,0.999481744874964,0.116797626,0.15172994,0.93281984,0.057925623,0.14462462,123.802000818686,0.98452894165501,0.17648262,2.1745605,27.030096,27.347488,0.897725931098156,0.082735434,0.49385422,0.45226738,0.969768872454958,-0.030910514,0.61838347,2.244277,0.37777278,0.83751875,0.6816347
0.64436,img07_3_09.bmp,img07.bmp,0.0541,0.4544951,0.6233243,0.9999350320792,0.10587531,0.1648851,0.951891,0.032421768,0.14695024,107.660880397094,0.989693145811305,0.1287426,1.4767522,28.17543,29.202393,0.922170691605254,0.06474616,0.5762301,0.5837301,0.975563804999048,-0.019380504,0.8077442,1.4435338,0.5747629,0.9465858,0.84451663
0.47005,img07_4_14.bmp,img07.bmp,0.08671,0.4282363,0.62048215,0.99997578346606,0.13536358,0.19266492,0.93992907,0.055752814,0.15738983,109.384141490797,0.983833313387963,0.15134971,1.5698282,27.777292,28.176228,0.903131952002788,0.06984041,0.4889028,0.49406692,0.970257079808353,-0.02637255,0.7700754,2.3246164,0.5148008,0.92835426,0.7903731
0.53162,img07_3_06.bmp,img07.bmp,0.06624,0.42168036,0.61555135,0.999707816805939,0.13310486,0.17455202,0.9377276,0.047584146,0.16829394,108.624719632808,0.986712899793754,0.15605831,1.5105652,28.165443,28.530811,0.910032420497127,0.08047016,0.54004544,0.4999139,0.970702954904951,-0.02363687,0.7406712,1.8867342,0.5193368,0.929919,0.8319618
0.39615,img07_2_01.bmp,img07.bmp,0.10628,0.38458368,0.5222488,0.999445502425114,0.13541764,0.16584098,0.9423702,0.048451133,0.19437039,116.018129663654,0.987482638976931,0.14415723,2.4103763,27.640846,27.90476,0.914532112910908,0.11711898,0.4847225,0.5198815,0.973005063855407,-0.041170273,0.5894984,2.941527,0.038956027,0.74786067,0.5127116
0.73208,img07_2_10.bmp,img07.bmp,0.13286,0.43711782,0.60948473,0.998932932305645,0.046793938,0.103226244,0.9635505,0.043271076,0.07040097,91.8708510679903,0.989361380382969,0.15195958,1.2848369,28.806538,29.065142,0.935520187774067,0.018486544,0.7256051,0.52717793,0.984029503496221,-0.020272268,0.85105366,0.567998,0.634004,0.9521515,0.874961
0.03238,img07_4_05.bmp,img07.bmp,0.0164,0.29291806,0.55198044,0.999306244629046,0.44991702,0.3556955,0.8135922,0.09775051,0.45310262,137.536644605804,0.953457964276766,0.25172853,3.8480842,24.03765,24.241354,0.791827421415415,0.1156079,0.31992185,0.2938277,0.936096989285016,-0.05728661,0.09830088,5.468353,0.0239169,0.6644333,0.28736636
0.85261,img07_2_06.bmp,img07.bmp,0.09646,0.45460844,0.6785542,0.99950982410318,0.08565122,0.13755769,0.95235914,0.04062631,0.117771596,97.3413965510776,0.991785599809477,0.1363652,0.6487596,29.474524,29.684666,0.935663056288274,0.048719637,0.7699167,0.5990018,0.979114019411588,-0.009890121,0.93448955,0.8080008,0.99492633,0.98152035,0.9210755
0.17039,img07_4_11.bmp,img07.bmp,0.05913,0.365906,0.5210696,0.992425489616627,0.14212835,0.18694466,0.92652977,0.08082825,0.18455085,129.827202700358,0.970641562558251,0.23167698,2.6009035,25.916632,26.266682,0.879899087468663,0.08951576,0.42815948,0.35312438,0.967063833782773,-0.035242826,0.49797204,3.3591666,0.43283683,0.8540339,0.6356465
0.89848,img07_2_13.bmp,img07.bmp,0.04583,0.49474564,0.65691644,0.999981835099654,0.04360169,0.108018935,0.97693574,0.005862972,0.054813907,67.072426655054,0.997441327290824,0.08519407,0.60544926,31.568779,32.013325,0.959740082756312,0.007869502,0.82903033,0.7758087,0.98856707134262,0.00013946023,0.95651066,0.32032976,0.9607718,0.9772067,0.9178683
0.19978,img07_4_15.bmp,img07.bmp,0.0289,0.3737449,0.5071134,0.999910015662529,0.16171604,0.18769193,0.92389417,0.07511067,0.21239896,126.559115825164,0.977260464620818,0.17618033,2.936551,26.489708,26.882824,0.881401967410177,0.12726712,0.4329415,0.42321655,0.964616429872463,-0.040138774,0.53303754,3.6168394,0.12914081,0.760576,0.48935428
0.81192,img07_2_09.bmp,img07.bmp,0.04213,0.5093358,0.6508588,0.999965486508541,0.08812463,0.14086139,0.95600134,0.016073877,0.12540652,95.567375107788,0.991913647879133,0.11025527,0.9593852,29.466755,30.33445,0.930933134802302,0.03377673,0.72451943,0.6861091,0.980882191891386,-0.0067873807,0.8935241,0.6930828,0.7816605,0.9602719,0.8776743
0.10645,img07_3_05.bmp,img07.bmp,0.06365,0.36314923,0.53312504,0.999800514877667,0.34813887,0.29384017,0.881694,0.06057676,0.4935821,124.728641646029,0.978766884163935,0.19754753,2.741183,25.43692,25.6264,0.850722185531475,0.07061065,0.3847471,0.41058716,0.956924430328248,-0.03899694,0.082345225,1.8984246,0.3074304,0.80344796,0.65171564
0.69679,img07_3_14.bmp,img07.bmp,0.06829,0.4548671,0.6452589,0.999984523787635,0.09074384,0.1525091,0.9583079,0.030452685,0.113299936,90.2402780518515,0.991314617534451,0.1214022,1.0420902,29.25785,29.625496,0.930484775377185,0.02919872,0.59792334,0.6102562,0.979115303804336,-0.010465926,0.88673943,1.2293893,0.6942187,0.963067,0.8844914
0.35953,img07_4_08.bmp,img07.bmp,0.07008,0.41385657,0.58743054,0.99962843617116,0.14340287,0.18665159,0.93151534,0.06186333,0.17026815,119.951665552372,0.981885063704905,0.16615301,2.0308125,27.218834,27.702682,0.895310976721503,0.10060817,0.4912014,0.45213076,0.966083707098079,-0.035962984,0.69672775,2.619359,0.504043,0.9054551,0.70918846
0.70398,img07_2_02.bmp,img07.bmp,0.11722,0.43004537,0.61375016,0.999983954619647,0.08572942,0.1321162,0.96161777,0.019797033,0.11718824,93.7844682934378,0.995090125238073,0.10529448,1.4411339,29.423754,29.649784,0.941124594744287,0.045845717,0.6118542,0.65939283,0.981915177091597,-0.0165154,0.8001978,1.1047485,0.49731407,0.9078285,0.81250197
0.28192,img07_3_02.bmp,img07.bmp,0.05756,0.39276877,0.5298066,0.999957517357875,0.15942484,0.17385459,0.9335703,0.058241636,0.22324315,123.71864841585,0.985011671870166,0.15151608,2.6482654,27.183752,27.462236,0.902201658773865,0.112942114,0.45940244,0.49008235,0.969493530817735,-0.04019791,0.5719353,3.1727645,0.07472096,0.75677043,0.5539801
0.51032,img07_2_05.bmp,img07.bmp,0.16033,0.3888223,0.5844407,0.999956413901063,0.23837894,0.22606802,0.9593385,0.010115644,0.095990814,94.9672900966906,0.994810056711398,0.13689423,1.4893794,27.814537,27.983746,0.917321001696549,0.039497137,0.58785284,0.651473,0.981572551847163,-0.020071045,0.7324745,0.8775686,0.07069631,0.7850429,0.4945158
0.58097,img07_3_07.bmp,img07.bmp,0.08335,0.45014372,0.621918,0.999928541170695,0.09690809,0.15301287,0.94774103,0.0381964,0.12838002,101.14028475485,0.98928763670162,0.13573566,1.7582833,28.326204,28.738138,0.917320791670876,0.045474194,0.5777121,0.5640806,0.975721349760281,-0.018081846,0.7774055,1.2388732,0.5263699,0.9311752,0.83817005
0.47228,img07_4_19.bmp,img07.bmp,0.09927,0.43099833,0.60754645,0.999881249537802,0.110889256,0.17296052,0.94275326,0.050270665,0.13392235,108.67480977158,0.984173673099222,0.15252432,1.2833048,28.331223,29.008978,0.907031972749853,0.07673736,0.52373064,0.4952515,0.971772093723866,-0.023258926,0.8485074,2.0390615,0.6586153,0.96134365,0.826231
0.54055,img07_4_16.bmp,img07.bmp,0.10908,0.4468967,0.6162976,0.999957065005054,0.121488154,0.17777419,0.9454768,0.048715204,0.14494717,111.713964206656,0.985636279668076,0.14661181,1.2907121,28.305292,28.947325,0.912196413436592,0.07535541,0.5411814,0.51678205,0.971955734322709,-0.021972086,0.8541047,1.9708681,0.69598174,0.96272445,0.8262976
0.64836,img07_3_08.bmp,img07.bmp,0.10988,0.45512405,0.63201416,0.999907042673949,0.09788591,0.1575371,0.9534708,0.033955332,0.12637591,96.7920708206003,0.990646468021191,0.12815131,1.3389461,28.929249,29.397057,0.926737518865715,0.052506413,0.60471576,0.56939214,0.976698457008311,-0.018997578,0.8847576,1.3953338,0.66354257,0.9585118,0.87465084
0.51535,img07_2_15.bmp,img07.bmp,0.2244,0.46918288,0.67276424,0.998957644074701,0.061034024,0.13653564,0.94405234,0.057405412,0.09609735,107.863079769773,0.986819148597736,0.17542093,0.9056564,26.373312,26.512169,0.918967620052156,0.0407416,0.7254589,0.5505012,0.974957663208804,-0.018188903,0.9115422,0.8863487,0.99994516,0.9912038,0.94415694
0.23763,img07_3_10.bmp,img07.bmp,0.07548,0.38743556,0.5721066,0.990826330580261,0.105368614,0.16666818,0.93912643,0.07109144,0.15568155,120.015550307377,0.977283530290237,0.22523764,2.4421992,26.332901,26.621197,0.899553465203335,0.05330824,0.46176052,0.3984236,0.973469058093871,-0.039300635,0.607417,2.0711167,0.4905194,0.88472915,0.7674276
