Image_Path,Reference_Name,DMOS,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
jpeg/img17.bmp,plane.bmp,22.5499129016282,40.802742,0.987026734092429,0.998855259673722,0.9990913,0.9676936,0.108802035,0.010016547,0.9413678,0.018000245,-0.006187117,0.9503197,0.67367834,0.64625746,0.993756875090426,0.01050663,0.0008073136,27.6665309208644,0.03789122,44.54128,0.002140969,0.999589398728683,0.0063767424,0.99877256,0.968777,0.840751
jpeg/img18.bmp,monarch.bmp,51.8433268016115,26.85221,0.870096473847316,0.955813113001352,0.93154055,0.35532084,3.0629575,0.33393487,0.45068204,0.22240126,-0.03860019,0.5291684,0.33304262,0.6428049,0.966407585280222,0.20155573,0.07709832,180.509461757688,0.21740124,29.526962,0.15078965,0.981303032963734,1.5534356,0.98714465,0.87216014,0.76146036
jpeg/img21.bmp,churchandcapitol.bmp,53.8186641705383,26.533072,0.850822506087191,0.971547240192563,0.9652261,0.4526222,1.0594223,0.15818715,0.6014335,0.17419523,-0.015845217,0.6890096,0.49265814,0.62719953,0.990505120180344,0.094233334,0.050275277,81.4508813544887,0.20677826,27.644009,0.038912848,0.98786684710046,1.1136973,0.97583175,0.91371906,0.7238266
jpeg/img23.bmp,paintedhouse.bmp,74.252120118756,23.643135,0.690417546045883,0.900451183153351,0.8941291,0.22637501,2.5659058,0.3503078,0.350844,0.2940874,-0.06334429,0.16317402,0.2455412,0.5593646,0.962590358437235,0.25547314,0.13527688,167.606075668161,0.3457677,24.778471,0.24077171,0.965220216912324,3.728097,5.6674497e-05,0.33320224,0.16731636
jpeg/img24.bmp,caps.bmp,28.3078010627209,36.38304,0.955292330981786,0.994034335622675,0.9949541,0.80227923,0.36202464,0.056435436,0.9336678,0.081587434,-0.0033426434,0.94888484,0.5743496,0.6665528,0.994382354005005,0.053346455,0.0053858454,61.5662969871078,0.07935779,38.253548,0.011649605,0.998288033293136,0.05161056,0.9991566,0.9523789,0.8186445
jpeg/img25.bmp,plane.bmp,43.6871290841836,31.530264,0.907630084137665,0.9845664979457,0.9803046,0.52272576,0.83076817,0.1220604,0.7898838,0.14080942,-0.01451403,0.84710693,0.6143879,0.63778746,0.966431735254953,0.121728,0.02511486,110.116669752084,0.13787691,32.711075,0.024244178,0.995052119415962,0.24286488,0.99060833,0.9434263,0.6880497
jpeg/img27.bmp,flowersonih35.bmp,43.0162175344564,24.157278,0.879731763325256,0.980465017238166,0.9800084,0.4967706,0.6113875,0.13256173,0.76507103,0.15059733,-0.008572877,0.7901927,0.53765863,0.6206518,0.994233815948592,0.07730597,0.034900174,95.8403818203992,0.21671888,25.29345,0.023370322,0.989995514946217,0.5410986,0.9990121,0.975321,0.89212483
jpeg/img29.bmp,bikes.bmp,63.2282164831685,21.446259,0.617677662802384,0.884296642174882,0.87230295,0.19145687,3.44845,0.35248074,0.31382102,0.3019938,-0.07229768,0.082862906,0.25100428,0.6285574,0.979449510189167,0.2624365,0.17168483,168.214170065977,0.42601773,22.67846,0.2312267,0.952326234504543,5.887543,4.79503e-10,0.3336958,0.029751621
jpeg/img30.bmp,ocean.bmp,23.8192862201411,43.094463,0.990003088641756,0.999233974178681,0.99941814,0.9917238,0.083806135,0.0073214388,0.92498475,0.040043116,-0.0010510533,0.95652634,0.6393299,0.5439365,0.999923940382196,0.0074995756,0.0003570712,6.09371440828026,0.034214288,45.76443,0.0027568005,0.99972697197648,0.004694932,0.9993907,0.96742487,0.7835444
jpeg/img32.bmp,parrots.bmp,42.5211860768271,32.25934,0.90804097136976,0.973250389478044,0.97068775,0.44261146,1.0604135,0.18423997,0.6804506,0.1650241,-0.020946734,0.7495446,0.4509205,0.6411715,0.9824606919712,0.16243792,0.030832948,115.54546737245,0.14479278,34.825882,0.04631625,0.993351450901492,0.53350806,0.9920738,0.9335522,0.7562366
jpeg/img33.bmp,manfishing.bmp,48.8623262675825,27.50664,0.842246946585119,0.97129216168412,0.96449965,0.4455274,0.89685446,0.132971,0.62292117,0.19103664,-0.017009575,0.7270486,0.50717604,0.5713271,0.991065253011312,0.1427322,0.053491384,88.4702192850676,0.19853237,28.515705,0.051124044,0.987623610481194,0.9896264,0.99805427,0.9396629,0.5884273
jpeg/img35.bmp,rapids.bmp,70.958454397311,23.952122,0.650074916545125,0.891966971499621,0.8883541,0.21102214,2.2816947,0.38531137,0.36003047,0.28224814,-0.059749115,0.17335646,0.31737092,0.65554255,0.972747150278283,0.26448125,0.13739817,156.121075408752,0.34696004,25.67352,0.2666925,0.964648848881664,3.8123198,0.00023890361,0.3457529,0.07126723
jpeg/img36.bmp,building2.bmp,68.8158272977953,19.886019,0.620973122925139,0.903855530098612,0.89961284,0.20739749,1.7755631,0.35451773,0.39482147,0.26287425,-0.07519655,0.22927023,0.32468674,0.60636336,0.98157160267465,0.22233415,0.15367864,143.468883493772,0.45738077,20.687584,0.23612306,0.955274881251663,4.520156,0.0013786881,0.43002704,0.12112265
jpeg/img37.bmp,sailing4.bmp,63.7780081380186,26.345232,0.735350193964735,0.922308053802161,0.92373985,0.27127096,1.514183,0.31539214,0.45179266,0.24896622,-0.05469977,0.40211207,0.3912073,0.60872614,0.959744247417371,0.21443039,0.10056257,152.558436599542,0.27416003,27.539408,0.1746416,0.97872635610832,2.0758553,0.50343764,0.5883769,0.38379443
jpeg/img38.bmp,sailing3.bmp,31.9400807573713,35.12786,0.933893643156119,0.991995098244923,0.99390566,0.7649609,0.41539672,0.076551095,0.9078494,0.078216374,-0.004540508,0.947339,0.5616004,0.6240806,0.996426672965465,0.057058513,0.007255984,54.3993085042936,0.093859464,36.54042,0.021027183,0.997794234911894,0.0834438,0.99810153,0.9327313,0.8594019
jpeg/img39.bmp,dancers.bmp,54.0496781581988,23.588373,0.797313199512458,0.966877978362089,0.9519798,0.3986596,1.4273294,0.16637294,0.6400192,0.16608882,-0.02139318,0.59550947,0.42362237,0.60938233,0.996559741789516,0.11755085,0.07033368,110.826621010899,0.25487733,24.91026,0.055900775,0.980967956356789,1.3942349,0.5104704,0.85517967,0.64599574
jpeg/img40.bmp,plane.bmp,28.3282789477267,35.697613,0.956599790217817,0.995396121904355,0.99600244,0.8187745,0.28641272,0.033431973,0.9401514,0.06293112,-0.008280893,0.93937874,0.6562606,0.6449904,0.979054733571836,0.046301544,0.004662471,61.4941024653425,0.078572586,37.248867,0.0052842414,0.998632305594856,0.037625827,0.9980756,0.9646771,0.8115478
jpeg/img41.bmp,dancers.bmp,60.5782264457153,21.995352,0.721243410232272,0.942356123932958,0.9108172,0.28836325,2.0832546,0.24027681,0.43533838,0.20849031,-0.04521397,0.37246245,0.36276126,0.60491955,0.990707232255251,0.17155886,0.12523946,132.853028467924,0.3282253,23.261604,0.10629894,0.966821140236951,2.9205573,0.48077157,0.6407826,0.41860968
jpeg/img43.bmp,buildings.bmp,47.7965301077991,24.24427,0.791243674218668,0.96165036073765,0.9525458,0.39140755,1.2541668,0.16954777,0.5880633,0.16752487,-0.030030001,0.606268,0.41389877,0.6023703,0.99372557874768,0.08472258,0.073616184,115.440995517554,0.25945413,24.961472,0.072106935,0.982497941493355,1.3630828,0.5761982,0.8113226,0.6154669
jpeg/img44.bmp,lighthouse.bmp,45.6787147390853,28.325453,0.812902786574344,0.952975968355579,0.9573951,0.40426764,1.2817761,0.310542,0.5889217,0.18240523,-0.027488664,0.66076577,0.40442753,0.6484378,0.979627391455093,0.1363228,0.054270335,113.925993693011,0.21698117,29.09512,0.095341645,0.987762535887373,0.8047159,0.9413926,0.81628156,0.5596083
jpeg/img45.bmp,studentsculpture.bmp,43.2683251356961,24.677982,0.829474267981945,0.97271262442252,0.9715951,0.44551018,0.7787015,0.21047774,0.6759133,0.158571,-0.019261967,0.74811435,0.52412003,0.6224572,0.995731393160732,0.10988885,0.043686237,65.5956662932917,0.24209547,25.849886,0.05385367,0.985483696953659,1.4424694,0.9998155,0.9773846,0.75745344
jpeg/img46.bmp,cemetry.bmp,69.4520426139296,21.703207,0.605614945094826,0.869691443494527,0.86856836,0.18897235,2.468611,0.37508705,0.3319255,0.29380554,-0.0741554,0.11510991,0.26705146,0.6237691,0.96235332604446,0.28890198,0.18432738,160.547637505162,0.4177794,23.252981,0.28612766,0.948286045395273,6.224823,0.0005300845,0.43216696,0.16982041
jpeg/img47.bmp,sailing4.bmp,52.6825888947021,28.033882,0.797104687177058,0.953853214248395,0.95799446,0.38588282,1.0505786,0.21331455,0.62966716,0.20316458,-0.030564785,0.6767926,0.46273157,0.6131898,0.983928509844338,0.15603197,0.056944042,124.057699799054,0.21820897,28.974745,0.09309758,0.987411607924022,0.9238807,0.5515224,0.8109221,0.5910248
jpeg/img49.bmp,coinsinfountain.bmp,41.9463732612781,26.947947,0.821111162249103,0.970379746141311,0.96638125,0.43976724,1.2502736,0.18412401,0.7199749,0.17036766,-0.028206974,0.7108348,0.44825163,0.60189396,0.997904730494779,0.14460856,0.044280145,104.485607259395,0.21778814,28.689705,0.06827766,0.987582482823868,1.0149609,0.87701166,0.9173448,0.5759136
jpeg/img50.bmp,house.bmp,58.6622227156712,26.77927,0.729597259315719,0.914314628016376,0.9199779,0.2601415,1.6192175,0.36483186,0.44446382,0.28598356,-0.050222453,0.4309806,0.36479044,0.6050678,0.964467869892139,0.2454682,0.09544001,150.258225054986,0.2844167,28.2683,0.19662577,0.977682444313636,1.9809718,0.5057875,0.57139087,0.3110169
jpeg/img51.bmp,house.bmp,39.5115190924559,29.81892,0.846325673518255,0.971813969985536,0.97637624,0.5034222,0.73825794,0.17771928,0.7683148,0.16670477,-0.014983423,0.83305466,0.54979795,0.60944754,0.992364378863526,0.09853172,0.029352434,101.835287136734,0.17813139,31.234089,0.05524457,0.991838531378544,0.45027277,0.9985447,0.93315583,0.6672057
jpeg/img53.bmp,studentsculpture.bmp,26.5306413595883,30.089647,0.95561135864845,0.996102738125997,0.9952099,0.8515874,0.26933283,0.03826537,0.90593606,0.06700653,0.0055874414,0.94700944,0.5833842,0.60448265,0.999865184578462,0.030163467,0.0046569263,14.8173266000189,0.10431792,32.419632,0.014225293,0.996881520066231,0.13666072,0.99999917,0.99190813,0.9305931
jpeg/img55.bmp,cemetry.bmp,42.1868540827885,26.757114,0.848717776982989,0.975649692585632,0.9792166,0.5329537,0.69429964,0.13553533,0.7941142,0.12356782,-0.0059923558,0.8460124,0.5174287,0.6224819,0.998036647900773,0.103741646,0.032791123,78.8195979917711,0.1937937,28.41912,0.06041293,0.990672978901511,0.60242134,0.9958977,0.92420715,0.82560515
jpeg/img56.bmp,paintedhouse.bmp,41.4338430039349,27.157253,0.841886964845744,0.972495394815028,0.97113526,0.47875497,1.2593337,0.15649185,0.6842143,0.17685127,-0.018572984,0.7057953,0.45444965,0.633953,0.995523298715642,0.09310323,0.03888906,115.502669715478,0.20190334,28.168077,0.053146362,0.989800719397442,0.66196156,0.9776314,0.9187236,0.60160905
jpeg/img57.bmp,lighthouse.bmp,17.9024244587053,38.89262,0.97616469884108,0.998107768586555,0.9989196,0.9691415,0.112397,0.016568657,0.93264276,0.027300596,0.0026099607,0.95758027,0.57557696,0.64771837,0.999907246566077,0.008112133,0.0010027854,11.3102287685766,0.052990492,40.84711,0.003269345,0.999364483741292,0.012808712,0.9992144,0.942229,0.9437113
jpeg/img58.bmp,woman.bmp,26.8204323957816,35.659885,0.965460543373773,0.99733965918333,0.99848795,0.94900227,0.17310306,0.01741361,0.9396891,0.040147126,0.0064275097,0.95337486,0.5490679,0.6365355,0.999820533157379,0.012631774,0.0016299326,14.099860757542,0.066863105,38.148743,0.005682337,0.998906266466521,0.02958182,0.9999554,0.9886197,0.8778551
jpeg/img59.bmp,studentsculpture.bmp,42.4989972538868,25.00367,0.842344006791251,0.97571198881293,0.97465026,0.47167057,0.65794885,0.19611154,0.7035386,0.1509226,-0.017522743,0.78500336,0.5313532,0.6219935,0.996577171483626,0.096464336,0.038365163,61.1794199392363,0.22976828,26.215813,0.05038523,0.986739490188199,1.1873324,0.99995005,0.98102486,0.77696514
jpeg/img60.bmp,building2.bmp,50.9145821668061,21.955338,0.751339050100236,0.956813236401869,0.9505227,0.33558175,0.99991727,0.23322871,0.6198591,0.1865629,-0.036121033,0.6079617,0.43998775,0.62851465,0.995086953590102,0.12675065,0.076995246,109.354358099033,0.3262462,22.833302,0.08952667,0.977644766122551,1.6675707,0.5364007,0.84053296,0.4803002
jpeg/img61.bmp,dancers.bmp,25.7705058604648,32.45845,0.973308553440818,0.997968870576505,0.9973909,0.9328458,0.23424271,0.011226088,0.94288963,0.034635186,0.013470883,0.9695528,0.5373267,0.6131283,0.999970906685407,0.014877677,0.0022645618,23.4496937556669,0.06947812,36.43947,0.010307318,0.998094702566008,0.039867535,0.99953675,0.97259086,0.8991119
jpeg/img62.bmp,building2.bmp,66.0630810889507,19.886019,0.620973122925139,0.903855530098612,0.89961284,0.20739749,1.7755631,0.35451773,0.39482147,0.26287425,-0.07519655,0.22927023,0.32468674,0.60636336,0.98157160267465,0.22233415,0.15367864,143.468883493772,0.45738077,20.687584,0.23612306,0.955274881251663,4.520156,0.0013786881,0.43002704,0.12112265
jpeg/img63.bmp,caps.bmp,40.2003753155898,32.361897,0.900289629653848,0.976380092117241,0.97526217,0.50397164,0.89266896,0.15171888,0.7316634,0.17355025,-0.017347975,0.773404,0.48711547,0.6605333,0.966316664981743,0.1541031,0.027449775,116.813234866343,0.1422855,34.05363,0.04792855,0.994384599858739,0.33037612,0.9929824,0.9328106,0.67166543
jpeg/img64.bmp,lighthouse2.bmp,21.9150373254034,37.329716,0.969203571535011,0.997341913943811,0.99856323,0.9414077,0.14911188,0.02768018,0.92713714,0.044704318,0.00035723724,0.9611986,0.60419995,0.61563385,0.998909562664783,0.0123025775,0.0014996256,26.0427516742547,0.06249277,39.082863,0.0050044935,0.999142967122963,0.021036703,0.9999926,0.9791613,0.9528059
jpeg/img65.bmp,woman.bmp,56.1675769249411,24.975185,0.725496250509061,0.928233272243784,0.93534505,0.28166193,1.5008057,0.32477316,0.4918482,0.26218182,-0.043560598,0.48829117,0.33742315,0.623086,0.96840004931934,0.21334618,0.08628132,130.913704155829,0.30424887,25.931147,0.15781243,0.978647939749525,2.450372,0.461133,0.6324463,0.3783119
jpeg/img67.bmp,sailing2.bmp,34.3675209863974,33.331516,0.915058846596312,0.985851603610544,0.98658663,0.5813828,0.48656854,0.17868115,0.86790675,0.11912066,-0.011680036,0.897242,0.4710706,0.6101975,0.987394708568717,0.09637505,0.014728507,84.0843908943581,0.11856406,34.508423,0.03818046,0.996229040457363,0.19212914,0.985531,0.92870265,0.8572549
jpeg/img69.bmp,lighthouse2.bmp,52.8906602970762,27.435122,0.840130848674386,0.960075556984262,0.95631754,0.36561596,1.0626158,0.30809748,0.54992336,0.22606975,-0.035281792,0.6646986,0.38180372,0.61581814,0.955584299506502,0.15798157,0.055879917,141.915706008906,0.2265617,28.256464,0.06760645,0.987488423978858,1.0740955,0.9097676,0.9124331,0.704445
jpeg/img70.bmp,statue.bmp,19.5674837197835,39.2801,0.9740316310294,0.998045533725944,0.9988619,0.96165156,0.18454586,0.013141499,0.9373662,0.03361416,0.0023483532,0.97182006,0.5732236,0.6370607,0.999942066446077,0.017226994,0.0010080661,6.45745599031453,0.054749444,41.26175,0.0030580861,0.999412347795666,0.013795352,0.99997306,0.97781223,0.9291103
jpeg/img71.bmp,sailing1.bmp,31.074071335137,30.52388,0.895627269970098,0.984211457228409,0.9883381,0.6377098,0.47025037,0.090618104,0.87298197,0.12950921,-0.0037853655,0.9209605,0.62674874,0.6051553,0.995586215614659,0.07109833,0.018165607,72.5871336209206,0.143101,31.177942,0.02061328,0.996113097595754,0.22334561,0.9995326,0.9516772,0.87259513
jpeg/img72.bmp,parrots.bmp,27.8048122944436,37.91149,0.962855737436704,0.995684843318364,0.99690616,0.8215953,0.27956617,0.045714382,0.93816036,0.05145389,-0.007878188,0.96118414,0.55637157,0.65101874,0.999235826194826,0.029495776,0.0030380518,47.5561715238959,0.067248434,40.5562,0.010223088,0.998709795406535,0.040873878,0.9975956,0.95645994,0.8591689
jpeg/img73.bmp,coinsinfountain.bmp,44.5684148670773,25.854053,0.775211952458726,0.955348291938224,0.9481124,0.35513067,1.4821723,0.23842385,0.5964343,0.21147281,-0.039374776,0.60559916,0.4085001,0.600736,0.995515043283282,0.19615841,0.06802504,118.687929975709,0.25848982,27.524729,0.10719365,0.981905627010469,1.8482246,0.510725,0.8073413,0.47871828
jpeg/img74.bmp,flowersonih35.bmp,23.4730469839791,31.43246,0.983603811245229,0.998560292808675,0.99765545,0.93074083,0.1655173,0.015301984,0.92739326,0.05175495,0.0066004437,0.93210983,0.582677,0.60546213,0.999857783054594,0.014411926,0.0018563597,28.5081072004336,0.06763302,35.55043,0.0045200903,0.998328979735603,0.03295932,0.9998067,0.98691887,0.940651
jpeg/img75.bmp,house.bmp,54.7009996988338,27.343588,0.75594671899706,0.930029536988359,0.9361868,0.3026518,1.3255782,0.32218683,0.47327384,0.2647226,-0.042928334,0.5368091,0.40674964,0.6114748,0.976114234824704,0.21105105,0.07707704,138.097143061046,0.26025248,28.83932,0.15241872,0.981625584119827,1.4189513,0.5094144,0.71000135,0.3666234
jpeg/img77.bmp,bikes.bmp,56.0203161907788,23.204252,0.711168359855504,0.932830101037425,0.9252302,0.2781983,2.5342064,0.25195444,0.42778546,0.22901547,-0.051445395,0.3735687,0.35524678,0.6769567,0.992457382860643,0.17944795,0.11150429,141.847842571826,0.33565435,24.297142,0.14068472,0.971183335425424,2.617336,0.5089938,0.5517042,0.26076847
jpeg/img78.bmp,cemetry.bmp,69.1851101889983,21.703207,0.605614945094826,0.869691443494527,0.86856836,0.18897235,2.468611,0.37508705,0.3319255,0.29380554,-0.0741554,0.11510991,0.26705146,0.6237691,0.96235332604446,0.28890198,0.18432738,160.547637505162,0.4177794,23.252981,0.28612766,0.948286045395273,6.224823,0.0005300845,0.43216696,0.16982041
jpeg/img79.bmp,flowersonih35.bmp,80.8863672206937,18.477768,0.590766644750302,0.810573850095517,0.83663535,0.13430502,2.5464838,0.4714271,0.28370014,0.32365286,-0.09560371,0.07138531,0.25829387,0.57199425,0.901811284425703,0.28931493,0.23069234,194.606338064005,0.5608567,19.290127,0.34006432,0.929086107243043,8.756341,3.2446983e-06,0.3602782,0.08626612
jpeg/img80.bmp,carnivaldolls.bmp,65.9230909573373,24.236053,0.766586477625053,0.929422134913393,0.905826,0.26841524,2.3465261,0.26332983,0.3749099,0.23365802,-0.046746373,0.29393014,0.38881007,0.65559787,0.96975963419387,0.24537247,0.123367675,176.530543197025,0.30180898,26.118557,0.1457742,0.968062045682147,4.887645,0.50883424,0.8084059,0.56704384
jpeg/img81.bmp,bikes.bmp,49.0561549051098,24.57824,0.778636498445674,0.958563473294235,0.95473206,0.36619997,1.7137688,0.18737683,0.56342065,0.18031955,-0.029697502,0.5594958,0.43453842,0.699731,0.996369212812376,0.13096577,0.06975269,122.304396941075,0.27396655,25.649868,0.08140005,0.981411078789259,1.4262308,0.93306357,0.8215208,0.43579298
jpeg/img83.bmp,sailing3.bmp,39.126547554716,32.741695,0.902773173109744,0.984055229995572,0.98537403,0.59544903,0.7709451,0.12966949,0.79805315,0.12089604,-0.011534448,0.88479614,0.47190782,0.61665297,0.9876726194581,0.103625655,0.017410496,86.353944470247,0.12745729,33.95128,0.04043731,0.995472004024363,0.29204357,0.994899,0.91954315,0.82765377
jpeg/img84.bmp,buildings.bmp,51.0153576947031,24.24427,0.791243674218668,0.96165036073765,0.9525458,0.39140755,1.2541668,0.16954777,0.5880633,0.16752487,-0.030030001,0.606268,0.41389877,0.6023703,0.99372557874768,0.08472258,0.073616184,115.440995517554,0.25945413,24.961472,0.072106935,0.982497941493355,1.3630828,0.5761982,0.8113226,0.6154669
jpeg/img85.bmp,stream.bmp,63.6490069798411,22.185268,0.611983467286981,0.901907921990774,0.92491597,0.23514861,1.3682711,0.44278595,0.53951573,0.27593726,-0.05130732,0.3741282,0.37111932,0.5845105,0.976192099006184,0.28786522,0.1154008,128.66023051957,0.38560212,22.648947,0.2733452,0.970822074533125,1.8991306,0.061737593,0.4698598,0.25558984
jpeg/img86.bmp,lighthouse.bmp,48.6708014019305,27.8483,0.797427276117752,0.944020386615137,0.94879776,0.3705045,1.457466,0.34406984,0.5255,0.20017523,-0.032111697,0.5735986,0.38525406,0.6482616,0.974018853969279,0.15953052,0.06433584,119.330639124564,0.23212223,28.644005,0.11401642,0.98568854438192,1.0194789,0.80691177,0.72901195,0.4863621
jpeg/img89.bmp,womanhat.bmp,44.31871652762,30.571898,0.846412183355083,0.966855044602494,0.97341555,0.44702658,1.0111988,0.21973836,0.7815293,0.14732456,-0.024945742,0.7824696,0.48949376,0.62737626,0.979218056986595,0.13815612,0.032905426,101.243911312209,0.1732024,32.381916,0.0939894,0.991584918550254,0.687882,0.9994796,0.9289526,0.84259516
jpeg/img90.bmp,buildings.bmp,48.2013191204904,24.24427,0.791243674218668,0.96165036073765,0.9525458,0.39140755,1.2541668,0.16954777,0.5880633,0.16752487,-0.030030001,0.606268,0.41389877,0.6023703,0.99372557874768,0.08472258,0.073616184,115.440995517554,0.25945413,24.961472,0.072106935,0.982497941493355,1.3630828,0.5761982,0.8113226,0.6154669
jpeg/img91.bmp,paintedhouse.bmp,73.5891230138957,23.643135,0.690417546045883,0.900451183153351,0.8941291,0.22637501,2.5659058,0.3503078,0.350844,0.2940874,-0.06334429,0.16317402,0.2455412,0.5593646,0.962590358437235,0.25547314,0.13527688,167.606075668161,0.3457677,24.778471,0.24077171,0.965220216912324,3.728097,5.6674497e-05,0.33320224,0.16731636
jpeg/img92.bmp,manfishing.bmp,52.7238085826388,25.906815,0.779417860224472,0.95043396252289,0.935528,0.33338356,1.2382184,0.19677413,0.46265778,0.23731518,-0.03230618,0.5321618,0.45081183,0.5709708,0.978592517957078,0.21189338,0.091976,109.774916730751,0.25130245,26.887737,0.08963677,0.979446241430514,2.0021331,0.83121246,0.863165,0.44529435
jpeg/img93.bmp,manfishing.bmp,59.7688336102145,24.624523,0.719690861378605,0.925125516688018,0.9016049,0.26010063,1.5446017,0.2488285,0.36964625,0.2852615,-0.063020736,0.27849418,0.39575496,0.55112106,0.959119470128393,0.27199966,0.1370943,129.212826855803,0.30220848,25.649174,0.13297854,0.968207975477342,3.4909964,0.509227,0.6820386,0.28682524
jpeg/img94.bmp,monarch.bmp,29.6277818117608,32.984394,0.9526836928544,0.993072379139023,0.992587,0.70777947,0.76709664,0.100545436,0.92478496,0.08714366,0.00022123991,0.95791465,0.50899214,0.6496226,0.995801392318938,0.044157565,0.008818439,93.5852333820923,0.09696716,35.510155,0.028576242,0.996825908300273,0.078589834,0.99995136,0.9773679,0.9586542
jpeg/img96.bmp,monarch.bmp,22.2187653498403,40.274506,0.985186305412932,0.998871525174854,0.99930406,0.98003507,0.16369452,0.008029827,0.94459933,0.0178383,0.008168567,0.9822443,0.5437895,0.6526538,0.999912405789224,0.004422188,0.00055101875,26.944726537704,0.040086135,44.607925,0.0035679992,0.99954202156401,0.004522236,0.99998736,0.98462313,0.9707927
jpeg/img97.bmp,lighthouse2.bmp,23.3593321506476,38.67952,0.975538971094768,0.998001737536081,0.99898624,0.96566564,0.12566058,0.018053042,0.92714894,0.034766734,0.0005651914,0.96272534,0.6118309,0.6155901,0.999442135429385,0.008287251,0.0010013054,20.0286993593379,0.05291682,40.927025,0.0043859226,0.999339440053329,0.014462405,0.99999523,0.9799186,0.9530312
jpeg/img98.bmp,ocean.bmp,33.1748745296555,33.77946,0.917974849906979,0.988218166163618,0.9909665,0.7021922,0.32330757,0.09120768,0.8987257,0.13894784,-0.0076870983,0.9339708,0.6233673,0.5451535,0.993908396955235,0.08416307,0.011512037,60.6507985107892,0.11365079,34.468994,0.016984278,0.997262830336495,0.10213362,0.9991534,0.9654298,0.743762
jpeg/img99.bmp,sailing2.bmp,48.441874315524,29.628304,0.857918890235797,0.958477039482117,0.94694555,0.35543096,1.3245399,0.3182212,0.50483,0.22071028,-0.031247217,0.54251194,0.34784922,0.60252684,0.935185230347001,0.21132648,0.054457553,147.29997557476,0.19467482,31.09063,0.10659397,0.988195421749037,1.0595051,0.54843086,0.8781365,0.53640795
jpeg/img100.bmp,stream.bmp,75.2789960427035,20.775913,0.50949294116516,0.833574475897121,0.8641562,0.15276863,1.9979147,0.5534209,0.33598685,0.33107358,-0.07610535,0.06980533,0.2578779,0.5877548,0.942894008402468,0.38416868,0.18859279,154.921235963793,0.47749203,21.403244,0.4213876,0.948876081648256,4.001501,1.3468915e-09,0.22971788,0.06059617
jpeg/img101.bmp,coinsinfountain.bmp,26.4595990462346,32.295654,0.949203813267472,0.995683619438539,0.995717,0.8597536,0.39218932,0.028374065,0.93783456,0.058743358,0.004372879,0.95292205,0.5283633,0.60579246,0.9999336366754,0.035298407,0.004316598,43.0810548057135,0.095740244,35.00781,0.013784809,0.997741847898013,0.067203276,0.9999497,0.9796536,0.8448958
jpeg/img102.bmp,sailing1.bmp,29.5567771991469,30.571674,0.896838886088444,0.98457234790391,0.9885213,0.64198697,0.49112386,0.08990732,0.873169,0.12887853,-0.0039088866,0.92000324,0.62322605,0.6070443,0.995595391634506,0.07082862,0.017615406,72.4017282721544,0.14212641,31.23289,0.020342989,0.996157607608704,0.2160774,0.9995652,0.9539079,0.8734397
jpeg/img103.bmp,parrots.bmp,45.3975488851218,31.848072,0.901701853601619,0.969476701304854,0.9658684,0.4185607,1.208121,0.2083073,0.63374496,0.18208975,-0.024352388,0.6993315,0.4362212,0.6368951,0.976400283098819,0.17922527,0.03501253,121.772722446947,0.15255715,34.462948,0.053741753,0.992590503776092,0.66779083,0.9883208,0.928824,0.72801775
jpeg/img104.bmp,carnivaldolls.bmp,65.7076792532428,24.236053,0.766586477625053,0.929422134913393,0.905826,0.26841524,2.3465261,0.26332983,0.3749099,0.23365802,-0.046746373,0.29393014,0.38881007,0.65559787,0.96975963419387,0.24537247,0.123367675,176.530543197025,0.30180898,26.118557,0.1457742,0.968062045682147,4.887645,0.50883424,0.8084059,0.56704384
jpeg/img105.bmp,caps.bmp,42.874483145017,32.614677,0.905329681834442,0.978783467669235,0.9777681,0.5261585,0.8238218,0.14404736,0.7490278,0.1596502,-0.01620047,0.7873928,0.49537537,0.66009015,0.971178526368452,0.14224392,0.024210379,113.275012497498,0.13610692,34.32804,0.042982984,0.994631834018237,0.28624684,0.9944575,0.9341038,0.69291115
jpeg/img106.bmp,sailing1.bmp,21.616919193014,39.953533,0.986445633699685,0.998917355120231,0.99932593,0.9815687,0.10651355,0.007850711,0.9348907,0.021587253,0.0033017453,0.9524964,0.67084277,0.60201985,0.999934316104084,0.0070869327,0.0006636631,14.5567883333671,0.042032313,42.57933,0.005264802,0.999576403649017,0.010461442,0.9998565,0.96690536,0.92960274
jpeg/img107.bmp,womanhat.bmp,37.1873187012903,31.844225,0.878724896952311,0.979194442617876,0.98473173,0.56412476,0.6781514,0.15440467,0.8597395,0.11056483,-0.0148396045,0.9008026,0.53776896,0.6295419,0.989719992012085,0.092856765,0.019267546,83.5927983032179,0.14312296,33.59027,0.055446535,0.994317127174433,0.35212496,0.9998319,0.94755524,0.87906677
jpeg/img108.bmp,sailing3.bmp,56.2005537671606,29.297104,0.8344488595248,0.953601342467329,0.94806635,0.3567998,1.8808303,0.25957197,0.4906659,0.2242378,-0.034398284,0.5425855,0.29240605,0.59141886,0.935892196918689,0.22363281,0.059052404,141.076131151233,0.20413646,30.613329,0.10793602,0.986817697739114,1.5498472,0.61585814,0.8361646,0.59927595
