dis_img_path,dis_type,ref_img_path,score,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
MDID2016/distortion_images/img04_15.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.4662,17.601988,0.62634514583651,0.926023814913801,0.9185587,0.25052956,3.9609125,0.21702233,0.39471617,0.24863136,-0.07616494,0.2605006,0.24574628,0.5537785,0.986656591446755,0.21783245,0.10558421,235.083018403302,0.4744193,18.044773,0.12859969,0.961118470722151,3.8650212,2.0975574e-05,0.5643097,0.38397613
MDID2016/distortion_images/img04_16.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.1816,20.181168,0.75528183714103,0.963335475415785,0.9531495,0.38316756,2.703043,0.05507003,0.5928405,0.1968655,-0.03200436,0.5146657,0.26064116,0.60997695,0.988714554548333,0.09488064,0.07226244,167.859487531516,0.34791243,21.328012,0.046634756,0.974248622913245,1.37799,0.90278363,0.8978787,0.8709387
MDID2016/distortion_images/img04_17.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.3379,17.270424,0.59506752750013,0.915986857078522,0.9097746,0.27420175,4.013418,0.23197111,0.41424716,0.2656952,-0.07938836,0.3090144,0.20059581,0.5337645,0.988457568224171,0.29322678,0.10273524,250.407809792165,0.47485232,17.707561,0.1924414,0.965976478831447,4.0837064,4.055708e-08,0.5271604,0.19552754
MDID2016/distortion_images/img04_18.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.8007,17.219875,0.565577719081701,0.913029390203986,0.9091889,0.24694176,4.389894,0.22469774,0.39064735,0.29457098,-0.07902886,0.2566766,0.17218816,0.5298895,0.989819621746856,0.30084944,0.10865041,243.757141033832,0.46900433,17.976212,0.14336802,0.960468333373668,4.721512,3.3294903e-06,0.54497045,0.2923232
MDID2016/distortion_images/img04_19.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,2.5817,14.480936,0.274297966981033,0.717009503487863,0.7018842,0.08806992,8.962697,0.6277545,0.27424225,0.4499479,-0.14039277,0.013982093,-0.17683297,0.23683274,0.981914515119315,0.53750277,0.21364677,314.455441156929,0.78383017,14.812628,0.8348532,0.895113576911544,34.093037,2.8583242e-23,0.16222881,3.9297424e-06
MDID2016/distortion_images/img04_20.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,3.1531,15.265898,0.50088370783006,0.831243085550551,0.7958189,0.15032665,5.5354447,0.36795825,0.32986197,0.31505042,-0.10972602,0.05946832,0.1659323,0.45684156,0.930550974753996,0.32492065,0.1989409,281.65743493639,0.66576815,15.4769,0.3147183,0.914340829726649,9.916679,4.2022948e-15,0.35931388,0.01936547
MDID2016/distortion_images/img04_21.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.2971,14.357731,0.290731249415336,0.665390536639395,0.6652362,0.060499255,10.631943,0.6771807,0.25389233,0.44868577,-0.14397751,0.0022541422,-0.11595507,0.24384904,0.951818964369631,0.6050246,0.23956515,335.638590237771,0.8088581,14.531734,0.7832708,0.869869709284783,49.232773,1.9642762e-25,0.08151299,8.8086296e-07
MDID2016/distortion_images/img04_22.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,3.958,16.5923,0.555354724521475,0.895338243820262,0.8772656,0.20402709,5.0366473,0.31427532,0.3506466,0.29338026,-0.091507465,0.14857885,0.20357254,0.50689805,0.979759135376832,0.3020891,0.13431771,261.346381704196,0.5393138,16.933826,0.23549269,0.948007608424348,6.804096,5.0530857e-11,0.44105598,0.10321132
MDID2016/distortion_images/img04_23.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.1393,19.51768,0.789267200800875,0.95833154296228,0.94968796,0.44080094,2.529446,0.16733094,0.609279,0.15560359,-0.045091696,0.5399153,0.4544774,0.6523449,0.999396821997191,0.16053343,0.080421284,184.981876202687,0.3508626,19.518188,0.16285655,0.984560278943106,1.9438201,0.016506473,0.7462859,0.57557607
MDID2016/distortion_images/img04_24.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.2144,14.050636,0.289581822631998,0.610043077853224,0.6720359,0.043611396,9.601887,0.61907744,0.24142489,0.4044205,-0.16882817,0.00094547676,-0.05196151,0.28208035,0.824253476637794,0.58364505,0.2533363,327.581486568971,0.9045522,14.240159,0.45185328,0.858189113874295,46.437088,6.588782400000002e-22,0.1099352,2.7362377e-05
MDID2016/distortion_images/img04_25.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.7175,19.51768,0.789267200800875,0.95833154296228,0.94968796,0.44080094,2.529446,0.16733094,0.609279,0.15560359,-0.045091696,0.5399153,0.4544774,0.6523449,0.999396821997191,0.16053343,0.080421284,184.981876202687,0.3508626,19.518188,0.16285655,0.984560278943106,1.9438201,0.016506473,0.7462859,0.57557607
MDID2016/distortion_images/img04_26.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.5266,18.045984,0.677654473252178,0.919495179445097,0.8985769,0.22526877,3.8057356,0.15328954,0.38272536,0.25839168,-0.06638752,0.22612596,0.35827252,0.592304,0.967744472073761,0.14012563,0.14794484,208.644007022089,0.49822685,18.43744,0.0642439,0.94902391158968,4.0332007,0.49635208,0.65630597,0.69812894
MDID2016/distortion_images/img04_27.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,3.6172,16.202435,0.496427683829468,0.884904868695657,0.8838793,0.1830291,5.433972,0.3178623,0.32265535,0.3245635,-0.09914515,0.0865111,0.15830639,0.48145986,0.97775150677309,0.33043915,0.13563956,261.194397759146,0.56926674,16.939184,0.17932552,0.943206919870942,8.602366,1.7486611e-09,0.43352517,0.19561405
MDID2016/distortion_images/img04_28.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,7.4155,22.558956,0.86282630343067,0.98157286571862,0.9795601,0.46508357,1.3646338,0.044756204,0.791557,0.13507581,-0.009272493,0.67754525,0.5007861,0.6651639,0.998769138441182,0.097637534,0.043321487,132.027911664637,0.22870617,22.944122,0.015833888,0.990705935554884,0.3067745,0.9988601,0.9619746,0.9342407
MDID2016/distortion_images/img04_29.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.6128,17.616495,0.616807045255587,0.92575000763624,0.91889286,0.30287495,3.8239138,0.2064634,0.42279282,0.27388024,-0.069555834,0.32680896,0.17819498,0.54335505,0.990684526180023,0.27871698,0.095761724,241.889583998372,0.45918736,18.29963,0.18752417,0.968825925733342,3.8134847,1.596145e-06,0.5687919,0.29337138
MDID2016/distortion_images/img04_30.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.6667,13.083328,0.22699224380676,0.553655230947913,0.5579133,0.0331339,11.708943,0.7105381,0.24232678,0.47843605,-0.14430366,0.00021039802,-0.22042672,0.22385593,0.825221062855177,0.6490346,0.2822627,348.824265855823,0.9436306,13.227397,0.8493844,0.81716601691302,68.477165,1.29124895e-33,0.03050541,9.620664e-09
MDID2016/distortion_images/img04_31.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.6843,19.51768,0.789267200800875,0.95833154296228,0.94968796,0.44080094,2.529446,0.16733094,0.609279,0.15560359,-0.045091696,0.5399153,0.4544774,0.6523449,0.999396821997191,0.16053343,0.080421284,184.981876202687,0.3508626,19.518188,0.16285655,0.984560278943106,1.9438201,0.016506473,0.7462859,0.57557607
MDID2016/distortion_images/img04_32.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,2.1759,14.479217,0.318513882660239,0.729926121609583,0.7605531,0.07408165,9.037788,0.49470854,0.2696131,0.39942294,-0.13661881,0.014366386,0.016460508,0.3615838,0.93777583279399,0.5104189,0.20738365,304.989980789101,0.7763974,14.975683,0.36641237,0.89766222889213,28.021013,3.996198e-19,0.23170498,0.0010436568
MDID2016/distortion_images/img04_33.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,2.1328,15.341291,0.390937555747632,0.756836495544889,0.7549041,0.08473933,8.726517,0.6209016,0.2653718,0.3585065,-0.13884598,0.01020247,0.20433855,0.40320355,0.960980318558164,0.4565773,0.21189468,311.290240391254,0.6788036,15.481557,0.4401778,0.899167600616771,29.788559,3.5509197e-18,0.21727943,0.00023610544
MDID2016/distortion_images/img04_34.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.8316,14.491283,0.291391905481799,0.638742390650915,0.6934727,0.04440885,9.646534,0.64184415,0.24750923,0.41871977,-0.16540106,0.0009774049,-0.001216843,0.26163557,0.893368023880136,0.5946244,0.23894884,324.640282527903,0.83470905,14.733981,0.49478698,0.879619918294204,45.537437,4.1320867e-20,0.14078893,8.828498e-05
MDID2016/distortion_images/img04_35.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.2196,18.552744,0.651245113693882,0.938312124593288,0.92978233,0.2544156,3.597584,0.1117574,0.43108314,0.2482819,-0.05844839,0.30095983,0.22076061,0.58122057,0.9872797472662,0.13198316,0.115155175,191.753083264786,0.43061945,19.5461,0.041143075,0.962922567019674,3.3091352,0.6078298,0.80485266,0.750048
MDID2016/distortion_images/img04_36.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.2034,13.492224,0.236936725367507,0.634916799205291,0.6040647,0.050122213,11.077284,0.68185735,0.25758764,0.48182905,-0.13929164,0.0024984172,-0.2682627,0.2344754,0.896621905308456,0.59206027,0.26468304,332.550130225342,0.88404197,13.737569,0.8321972,0.84633135247794,44.980827,2.047611e-32,0.056782033,4.3561133e-08
MDID2016/distortion_images/img04_37.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,7.6698,26.610834,0.922991388608556,0.993543516394597,0.9915856,0.69821,0.67249703,0.016813664,0.9238525,0.081849635,0.008733765,0.9105957,0.544171,0.6691638,0.999261897085003,0.024348736,0.019481244,62.6959351540878,0.1564402,27.729038,0.0042110775,0.994698784919012,0.12268741,0.9999963,0.9715588,0.9577822
MDID2016/distortion_images/img04_38.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,7.9016,27.750957,0.973798092354297,0.988263480507553,0.98239136,0.6361274,0.87293786,0.011390047,0.91778505,0.025922537,0.0013059521,0.94239295,0.53376627,0.6650668,0.990063352008664,0.00488472,0.02799263,51.8994530346972,0.17195246,27.74295,0.013200757,0.992884228367947,0.28520507,0.999966,0.9573452,0.9531283
MDID2016/distortion_images/img04_39.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.7064,20.172255,0.771671326316282,0.962288997996894,0.95115864,0.32931307,2.7304993,0.089853704,0.57676643,0.1994515,-0.030629259,0.46479133,0.44454297,0.63425237,0.990075243052961,0.09582138,0.08522346,169.330881622328,0.3543894,20.686668,0.023183085,0.973149944569854,1.6176391,0.9701029,0.8871826,0.89007366
MDID2016/distortion_images/img04_40.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.325,13.748888,0.237352620746038,0.639766694955039,0.65795845,0.053914156,10.898655,0.69086945,0.25139746,0.4792773,-0.14278008,0.002647932,-0.24548681,0.21719654,0.927245050360523,0.59081054,0.23811407,329.988319003311,0.87181365,14.114157,0.8400356,0.867391548641533,48.67192,8.692934e-29,0.089103356,3.68493e-07
MDID2016/distortion_images/img04_41.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.8988,14.559526,0.293837241727241,0.699800496698844,0.6878033,0.06586154,9.6536875,0.64366007,0.24650326,0.4372177,-0.14225045,0.0012890575,-0.077360034,0.2346023,0.970605910686946,0.57365394,0.2288083,324.09376717196,0.79829586,14.784017,0.75644636,0.883752828929832,38.612648,7.9760085e-24,0.11269693,4.899709e-06
MDID2016/distortion_images/img04_42.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.8424,13.564214,0.215718249308029,0.597081347565726,0.64073426,0.037737437,11.14557,0.7123295,0.2501303,0.49710828,-0.14968558,0.00077820465,-0.21326871,0.2212799,0.879995180377278,0.62623036,0.25149652,330.815344610192,0.9077642,13.964175,0.74270403,0.855909013734935,53.328613,2.9426988e-29,0.080683015,4.6854325e-07
MDID2016/distortion_images/img04_43.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.5595,19.51768,0.789267200800875,0.95833154296228,0.94968796,0.44080094,2.529446,0.16733094,0.609279,0.15560359,-0.045091696,0.5399153,0.4544774,0.6523449,0.999396821997191,0.16053343,0.080421284,184.981876202687,0.3508626,19.518188,0.16285655,0.984560278943106,1.9438201,0.016506473,0.7462859,0.57557607
MDID2016/distortion_images/img04_44.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.6781,14.009429,0.237394221625695,0.60564016873078,0.65464103,0.037224524,10.882279,0.70920753,0.2486432,0.48208773,-0.15172502,0.0008725192,-0.14293014,0.22584555,0.890148921566123,0.6300304,0.24666676,331.72735965232,0.87172127,14.344381,0.7256409,0.862547720712398,52.278053,5.284096e-26,0.090289675,1.4901508e-06
MDID2016/distortion_images/img04_45.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.3874,18.696426,0.744504116862529,0.945879083716842,0.9325444,0.35655406,3.0208898,0.13420728,0.5734721,0.1766594,-0.05308076,0.48581144,0.27580374,0.6107819,0.986997324509707,0.18067187,0.08818045,216.539787955901,0.39979455,18.921122,0.13570008,0.977008133685529,1.8642209,0.004472444,0.6799649,0.49658772
MDID2016/distortion_images/img04_46.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.7454,14.908913,0.395835579720657,0.740765038392644,0.7542026,0.08130421,8.573384,0.59454167,0.26279184,0.36036867,-0.13763495,0.009987865,0.18928488,0.41089103,0.916601232984465,0.44539142,0.2185185,312.664972165866,0.7478136,15.066759,0.35570145,0.890470180885779,28.959326,2.1281231e-17,0.2352752,0.0018070292
MDID2016/distortion_images/img04_47.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,3.4357,15.666069,0.465260945434481,0.809278945989882,0.76864535,0.15922596,6.2791996,0.5746494,0.31889558,0.3028394,-0.12702933,0.080195785,0.2406278,0.37005603,0.986951229845683,0.4013691,0.18058787,303.790534693042,0.6368655,15.66926,0.59704953,0.919197608491706,19.114666,1.4341108e-17,0.22914936,5.5114288e-05
MDID2016/distortion_images/img04_48.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.2555,18.545338,0.667307741893502,0.935381274623051,0.9241086,0.2461557,3.7146497,0.12417847,0.42501816,0.2338816,-0.05636533,0.27348807,0.24983083,0.58287334,0.985074492742076,0.118578255,0.120602116,195.689474989567,0.4425219,19.221275,0.043011982,0.960089169729329,3.4166312,0.5145434,0.75820893,0.71092653
MDID2016/distortion_images/img04_49.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.9369,14.448221,0.358570670338811,0.699356543515897,0.66908425,0.08441607,8.112949,0.69569725,0.2765509,0.36646295,-0.13623644,0.010789045,0.11310945,0.236091,0.940240689470348,0.4845308,0.23534553,338.515716982292,0.7834951,14.451653,0.7810514,0.872553661141264,37.628838,3.3020458e-22,0.087141596,1.8945723e-06
MDID2016/distortion_images/img04_50.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.0916,15.73065,0.622007559906855,0.859334225713725,0.8152283,0.20654249,3.8019538,0.27993882,0.43747532,0.23407525,-0.09380218,0.31959137,0.34563684,0.5585826,0.931377952502214,0.21122265,0.192753,253.876380044572,0.6091732,15.717894,0.29251957,0.933539780804156,5.87108,7.55947e-10,0.48341537,0.09204079
MDID2016/distortion_images/img04_51.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.3892,15.258976,0.391842912282579,0.772211139926837,0.7448824,0.09741565,8.328927,0.5617657,0.24839838,0.37224853,-0.13473012,0.0029143265,0.16382812,0.342798,0.980756930894997,0.44329697,0.2077688,303.886487849735,0.69707143,15.419201,0.5596664,0.903701077536918,26.542803,3.3103985e-20,0.1835755,4.7322334e-05
MDID2016/distortion_images/img04_52.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.4194,13.676672,0.271167455185581,0.665213529670883,0.6145159,0.05390773,10.026341,0.63840044,0.24181925,0.4375863,-0.14076453,0.0007332315,-0.11288798,0.2541837,0.906657296604828,0.5622064,0.27357587,325.462795851812,0.85103226,13.834348,0.71115685,0.847659350675539,35.91963,2.063846e-30,0.056329705,1.1479184e-07
MDID2016/distortion_images/img04_53.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,2.9086,14.95451,0.365506564059825,0.77901920667987,0.7316867,0.10578073,8.007515,0.55201495,0.28002378,0.40877432,-0.13287118,0.01726024,0.019697368,0.3217669,0.974693446120129,0.4793784,0.20651048,309.444490271158,0.70461315,15.172733,0.620077,0.899978017042573,24.432539,3.915488e-24,0.15007164,3.3110236e-06
MDID2016/distortion_images/img04_54.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.7312,14.949171,0.342967380781385,0.705363696911258,0.6951376,0.07300647,9.9885435,0.7929693,0.25010943,0.3934862,-0.14522849,0.004066349,0.16542616,0.29429835,0.983877786220542,0.5387459,0.22924638,329.853275476472,0.7356021,15.045276,0.7254953,0.887285715996594,49.15288,1.4504103e-20,0.11251042,2.2097012e-05
MDID2016/distortion_images/img04_55.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,2.964,14.736265,0.377985556135181,0.759045805034674,0.73371214,0.112566166,7.665206,0.55370206,0.288696,0.40140027,-0.13150127,0.026126273,-0.02242219,0.29210222,0.944982529356388,0.48338658,0.2010166,319.051767230653,0.74315923,14.8860655,0.63626504,0.896157435612395,25.164227,1.0491827e-23,0.15273696,2.5422275e-06
MDID2016/distortion_images/img04_56.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.317,22.522331,0.829357096362542,0.97573213198726,0.9684875,0.47999984,1.9181545,0.034932196,0.71152824,0.15749085,-0.021111295,0.6007205,0.24221738,0.6203727,0.993219461544912,0.080781996,0.052828874,135.975179649343,0.26348847,24.917212,0.05831763,0.984274720471648,0.89577377,0.9767209,0.91223246,0.8795324
MDID2016/distortion_images/img04_57.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.8195,18.553917,0.689255406299498,0.945336219734876,0.9390023,0.36298558,3.0708885,0.18073575,0.50980663,0.21963114,-0.06394137,0.4406826,0.25970894,0.592842,0.998269566878383,0.22363985,0.08347854,220.252173876881,0.40347275,18.884695,0.15020415,0.977975542648059,2.3874493,0.0002863603,0.64742917,0.41189644
MDID2016/distortion_images/img04_58.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.7108,16.878407,0.575436103041309,0.896672021052898,0.8757759,0.22300561,4.748642,0.28462774,0.39362592,0.27368182,-0.0909132,0.26233292,0.2009399,0.5255466,0.983776441808343,0.30458748,0.13409619,260.745239169131,0.50558877,17.12077,0.25440738,0.953788614569618,5.9831433,2.662597e-10,0.46822566,0.08132767
MDID2016/distortion_images/img04_59.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.9506,14.014522,0.238376510682234,0.673706280520563,0.67759943,0.059312172,10.193198,0.677621,0.24551617,0.46788853,-0.14445555,0.0011983213,-0.2113566,0.20597826,0.957605684917815,0.581361,0.22805998,323.135230915076,0.8479657,14.439468,0.83850557,0.877167006156222,43.806763,2.7340411e-27,0.10606099,9.446766e-07
MDID2016/distortion_images/img04_60.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.5308,18.557194,0.651893790195141,0.938494731600446,0.9301101,0.25523078,3.6107016,0.11149657,0.43627548,0.24514592,-0.058742266,0.29814464,0.21286474,0.5806354,0.987217521514025,0.13397521,0.11503872,191.472151310427,0.43063697,19.54789,0.040304244,0.962771206007334,3.3255243,0.59140486,0.7993917,0.7734169
MDID2016/distortion_images/img04_61.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.5397,16.112406,0.555088779817777,0.884235544014484,0.85493606,0.21594748,4.7989326,0.29400545,0.3852616,0.2956124,-0.09202825,0.22081542,0.16328375,0.50042135,0.963596808058041,0.31496388,0.14754917,269.151841615038,0.5698243,16.477844,0.27141112,0.945172783274442,6.0337796,5.1154957e-12,0.44439495,0.058946285
MDID2016/distortion_images/img04_62.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.8346,17.5761,0.633025755151448,0.92466740513666,0.91463774,0.27819318,3.858554,0.23134609,0.42451125,0.25697917,-0.077407464,0.32936934,0.23251267,0.5518726,0.988129885731583,0.24689895,0.10143342,243.620316256682,0.47338185,17.905313,0.17694977,0.963835614628086,3.875834,3.3684466e-07,0.5548867,0.2627272
MDID2016/distortion_images/img04_63.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,3.9335,16.12899,0.565141659135001,0.871037967883719,0.83830273,0.17877552,5.135454,0.35267392,0.3382787,0.28303015,-0.09909892,0.09176962,0.28381374,0.51373535,0.95904437750182,0.2839551,0.1661785,267.771486227542,0.58353317,16.29998,0.28224218,0.932958866670583,7.7543836,3.0878804e-12,0.40602288,0.05882707
MDID2016/distortion_images/img04_64.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.6483,14.305049,0.335914071260244,0.705417522269706,0.702995,0.07220722,9.047195,0.53639656,0.2712617,0.38542366,-0.14027904,0.0081289215,0.0129895555,0.34442773,0.902540310434986,0.4982288,0.24306308,317.555476478185,0.79769105,14.487007,0.484695,0.873886768628119,30.775013,3.627582e-23,0.14081754,2.2882794e-05
MDID2016/distortion_images/img04_65.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,3.4003,15.622189,0.419114467837339,0.804749796321788,0.7714792,0.15172714,7.0284543,0.5085534,0.31530872,0.35134274,-0.13013083,0.0731375,0.10076227,0.35627055,0.99365475853189,0.45710212,0.17748003,304.735142495234,0.64558005,15.727854,0.6050788,0.921929320242526,20.315414,2.738208e-18,0.25249293,6.493571e-05
MDID2016/distortion_images/img04_66.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.425,15.969819,0.564912984159103,0.856926637665462,0.82538104,0.18449163,4.8382206,0.2927251,0.3705724,0.27288336,-0.10041853,0.20357947,0.20945278,0.51224685,0.939328538145472,0.27312112,0.17725673,272.130155601965,0.6057913,16.125854,0.26258668,0.930728487477843,6.9070425,1.2086744e-10,0.43866333,0.07808619
MDID2016/distortion_images/img04_67.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.5688,14.285957,0.292838970933226,0.618747029594454,0.64642954,0.041622043,10.590547,0.850962,0.23466578,0.42642295,-0.16351931,0.00032754274,0.08831254,0.25702187,0.892376273584183,0.624295,0.25083792,341.368891668122,0.83519834,14.417362,0.7052667,0.857448942897452,67.667015,8.5833265e-24,0.06200346,2.3844268e-06
MDID2016/distortion_images/img04_68.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.4832,13.912306,0.222224820827084,0.585155981917717,0.62544584,0.036071435,11.246468,0.7668959,0.2429152,0.5150157,-0.14714873,0.00023577946,-0.25091684,0.17765155,0.921372310755915,0.65145123,0.2549505,337.156682191565,0.8778405,14.225188,0.89483213,0.856116298680786,60.68035,9.443549e-28,0.074216366,7.236149e-07
MDID2016/distortion_images/img04_69.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.0887,13.347843,0.313635870754831,0.657886015464949,0.57947075,0.059940767,7.3963566,0.6026428,0.28478327,0.3818888,-0.13859734,0.00951021,0.11464083,0.3121608,0.854623298681286,0.5319567,0.29865474,335.039112395356,0.86081684,13.346391,0.7023393,0.834003788413369,30.158936,1.7367896000000002e-26,0.08162535,2.4378284e-07
MDID2016/distortion_images/img04_70.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,7.3276,20.293755,0.84522892750137,0.962227257049283,0.9527982,0.4429175,2.2348676,0.10341537,0.6683412,0.12705457,-0.03499478,0.58183455,0.5090331,0.6588232,0.989355390157769,0.107560635,0.07003688,166.891626785014,0.33052015,20.286846,0.114312224,0.983780503106157,1.3807664,0.28047454,0.798095,0.7134431
MDID2016/distortion_images/img04_71.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.9116,18.656229,0.705279845062984,0.948147901539631,0.94080836,0.33173344,3.1623797,0.15491888,0.4992363,0.21554047,-0.05552933,0.4303628,0.27794644,0.5992621,0.992429206847914,0.17406309,0.08130622,214.496639814747,0.40712327,19.010357,0.11048634,0.973716167804831,2.0633032,0.005659836,0.67868406,0.5366776
MDID2016/distortion_images/img04_72.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,2.385,14.693462,0.29620550315183,0.724784769896075,0.70305586,0.092842095,8.677934,0.6143218,0.27758512,0.44276142,-0.13975626,0.017364921,-0.13212486,0.24580808,0.985018766232288,0.5336368,0.21409763,316.541202434719,0.7669976,14.919649,0.8108645,0.895776961151422,32.97289,1.0939369e-22,0.15390249,6.111833e-06
MDID2016/distortion_images/img04_73.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.7623,20.181597,0.754589309375685,0.963413258561644,0.9524506,0.3847858,2.6996853,0.054983452,0.60865736,0.19643766,-0.03196334,0.5129978,0.2623419,0.6103708,0.988610927506761,0.09454572,0.071149,168.118448769378,0.34783584,21.329899,0.04615501,0.974712522828957,1.3419292,0.90704834,0.899283,0.881659
MDID2016/distortion_images/img04_74.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,6.2607,19.894415,0.743285129356504,0.960948337122789,0.95755726,0.41684762,2.710411,0.103382535,0.5800914,0.19637686,-0.040579066,0.4988753,0.24128579,0.61237806,0.997852418828701,0.18438536,0.06649528,193.143685998751,0.3402468,20.611233,0.08425541,0.98417821972186,1.3390112,0.20628615,0.7951081,0.64822054
MDID2016/distortion_images/img04_75.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,5.6141,19.415895,0.742727881992946,0.949126834125054,0.94114333,0.2876026,3.0530381,0.12893938,0.570464,0.22644705,-0.04998754,0.3576096,0.40729973,0.6194941,0.991392021251599,0.17486179,0.09763968,193.014990024947,0.36891747,19.711565,0.058833934,0.971587433769588,2.0114555,0.5219634,0.8631947,0.83266824
MDID2016/distortion_images/img04_76.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,0.5643,13.847623,0.232900156699847,0.582142727031612,0.59003013,0.03577263,11.712152,0.73985696,0.24423088,0.5052359,-0.14436361,0.00015139434,-0.2581541,0.19249353,0.914836009880165,0.6587826,0.26508394,345.19828711128,0.8772704,14.0382,0.9079064,0.839305900898999,67.17324,1.5033276999999998e-29,0.04224281,1.2904214e-07
MDID2016/distortion_images/img04_77.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,1.9094,14.474339,0.318588210114081,0.72100485372645,0.65786934,0.08039695,8.526841,0.56843007,0.2877557,0.40950298,-0.13585806,0.018639587,-0.062345125,0.2731037,0.957952617853967,0.5317302,0.24079996,323.446798232843,0.76721305,14.537504,0.7638123,0.876816367256834,30.255938,2.4524176999999998e-25,0.088414684,4.747141e-07
MDID2016/distortion_images/img04_78.bmp,Multiply Dist.,MDID2016/reference_images/img04.bmp,4.4008,17.48197,0.607192582726144,0.922295694135249,0.9126705,0.23156857,4.332543,0.13114566,0.38875058,0.27193594,-0.07313547,0.22433402,0.19893835,0.55259573,0.979727238204442,0.16178113,0.12423816,214.186751370974,0.48830613,18.51545,0.085755035,0.95377152535163,4.62183,0.47388145,0.6565955,0.56802267
